Experiment,Seed,Loss,Conf,Alpha,Beta,N,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,1.29821,0.76275,0.23871,0.9931,0.80129,0.04142,0.03936,0.00409,0.01601,0.575
3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,1.31706,0.77376,0.24312,0.95213,0.79332,0.04599,0.04029,0.00382,0.01629,0.625
3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,1.28485,0.76681,0.23631,0.98802,0.7986,0.04126,0.04046,0.00411,0.01577,0.55
3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,1.2578,0.75892,0.23094,0.94711,0.78714,0.04207,0.04242,0.00397,0.0159,0.55
3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,1.23156,0.7497,0.22371,0.92674,0.78056,0.04336,0.04561,0.0039,0.01606,0.6
3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,1.2241,0.74812,0.22163,0.90834,0.7749,0.04533,0.04806,0.00378,0.01612,0.55
3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,1.1619,0.72481,0.2047,0.9563,0.75794,0.05261,0.06356,0.00371,0.0162,0.575
3,44,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,0.73522,0.66319,0.12097,0.90588,0.76869,0.05063,0.07044,0.00174,0.0108,0.525
3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,0.67689,0.59637,0.13414,0.86592,0.75466,0.05326,0.07251,0.00158,0.01359,0.575
3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,0.65746,0.57761,0.13852,0.85027,0.74761,0.05543,0.07469,0.00159,0.01427,0.6
3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,0.66463,0.58325,0.14252,0.84216,0.74442,0.05878,0.07541,0.00149,0.01418,0.6
3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,0.64895,0.56977,0.13328,0.82864,0.7419,0.07212,0.07074,0.00133,0.01467,0.575
3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,0.64968,0.56995,0.1357,0.82613,0.74053,0.0728,0.07149,0.00128,0.01502,0.525
3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,0.65165,0.57149,0.13499,0.82531,0.74049,0.07484,0.07173,0.00125,0.01576,0.525
3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,0.6509,0.57131,0.13438,0.80726,0.72499,0.05754,0.08345,0.0018,0.01599,0.55
3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,0.65044,0.57132,0.13474,0.8028,0.72334,0.05867,0.08411,0.00182,0.01613,0.625
3,44,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,0.72495,0.61713,0.12066,0.98253,0.79669,0.05606,0.04791,0.002,0.01502,0.625
3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,0.72916,0.60335,0.12511,0.94242,0.78078,0.05947,0.05337,0.00192,0.01506,0.6
3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,0.69527,0.58903,0.1153,0.90182,0.76378,0.06038,0.05825,0.00183,0.01549,0.65
3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,0.68392,0.58359,0.10988,0.79515,0.7221,0.06163,0.06331,0.00134,0.01417,0.575
3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,0.68929,0.58664,0.11151,0.7919,0.71895,0.06535,0.06483,0.00133,0.01426,0.625
3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,0.68698,0.58477,0.11159,0.78788,0.71595,0.06885,0.06625,0.00136,0.0145,0.55
3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,0.67424,0.57774,0.10952,0.78471,0.71341,0.07147,0.06745,0.00132,0.01513,0.625
3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,0.66996,0.57643,0.10907,0.78292,0.71141,0.07373,0.06855,0.0013,0.01548,0.525
