Experiment,Seed,Loss,Conf,Alpha,Beta,N,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.47892,0.53622,0.16333,0.76899,0.72435,0.09074,0.10346,0.00325,0.01027,0.625
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.48043,0.54421,0.16482,0.74546,0.71306,0.07565,0.10097,0.0032,0.00907,0.65
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.48463,0.54557,0.16063,0.72738,0.70083,0.07055,0.0998,0.00321,0.00863,0.65
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.48348,0.54145,0.16003,0.71962,0.69741,0.07123,0.10039,0.00326,0.00899,0.625
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.48313,0.5403,0.15985,0.71405,0.69599,0.07369,0.10155,0.00327,0.00897,0.65
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.48548,0.53922,0.15825,0.71067,0.69475,0.07406,0.10225,0.00327,0.00902,0.625
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.48393,0.54087,0.15691,0.72046,0.69783,0.08219,0.10069,0.00331,0.00971,0.65
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.47858,0.54451,0.16354,0.72183,0.70055,0.08769,0.10121,0.00325,0.00964,0.6
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,0.47275,0.56582,0.12242,0.7543,0.71274,0.08059,0.09583,0.00277,0.00906,0.55
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,0.45106,0.53931,0.13005,0.71713,0.69276,0.07865,0.09508,0.00279,0.00916,0.55
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,0.44635,0.5356,0.13257,0.76353,0.70615,0.09368,0.09683,0.00287,0.00959,0.625
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,0.43797,0.52277,0.1323,0.70725,0.68486,0.08248,0.09644,0.00264,0.00911,0.55
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,0.43425,0.51417,0.13009,0.70094,0.68196,0.08241,0.09616,0.00266,0.009,0.525
