Experiment,Seed,Loss,Conf,Alpha,Beta,N,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
5,46,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,1.06643,0.84192,0.00796,1.21969,0.87342,0.08349,0.06531,0.00199,0.00157,0.5
5,46,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,1.06366,0.83879,0.00736,1.22301,0.87572,0.08577,0.06544,0.00198,0.00159,0.53
5,46,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,1.03613,0.82588,0.01275,1.22399,0.87733,0.08788,0.06565,0.00207,0.00183,0.51
5,46,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,1.00363,0.80601,0.01187,1.31389,0.89789,0.10684,0.06553,0.00136,0.00174,0.52
5,46,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,1.00597,0.80513,0.00919,1.22357,0.87785,0.09152,0.06577,0.00184,0.00163,0.51
5,46,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,1.00762,0.8083,0.01118,1.2175,0.8757,0.09527,0.06718,0.0018,0.00181,0.51
5,46,mse,MSE,1.0,0.0,100,1.56968,0.97653,0.1963,1.18288,0.89149,0.28639,0.14566,0.0049,0.02977,0.65
5,46,mse,MSE,1.0,0.0,300,1.09511,0.81061,0.01849,1.11393,0.81678,0.01461,0.03743,0.00095,0.01022,0.53333
5,46,mse,MSE,1.0,0.0,500,1.00414,0.80466,0.01019,1.23412,0.8819,0.10848,0.07285,0.0017,0.0017,0.54
6,47,hsic,HSIC,0.0,1.0,100,3.67166,1.57294,0.53035,12.73265,2.52404,0.36114,0.5396,0.00823,0.06666,0.85
6,47,hsic,HSIC,0.0,1.0,300,2.7084,1.26121,0.04645,12.39888,2.50794,0.34573,0.44063,0.00609,0.0667,0.71667
6,47,hsic,HSIC,0.0,1.0,500,3.66617,1.60086,0.00875,14.55108,2.80335,0.39385,0.54005,0.00443,0.04439,0.76
6,47,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,3.72834,1.56996,0.51477,2.52104,1.34464,0.13348,0.22231,0.00528,0.06808,0.8
6,47,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,2.06652,1.0785,0.03928,2.76234,1.40493,0.14609,0.24852,0.00641,0.03151,0.7
6,47,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,1.61596,0.91395,0.08564,2.69517,1.38913,0.14259,0.24261,0.00856,0.03404,0.55
6,47,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,1.69821,0.94797,0.14907,2.61785,1.3702,0.13851,0.23509,0.00903,0.03873,0.6
6,47,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,2.8337,1.36143,0.41358,2.56795,1.35833,0.13753,0.23209,0.00723,0.06131,0.55
6,47,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,1.45888,0.86489,0.04873,2.62718,1.378,0.14721,0.24479,0.00644,0.02711,0.8
6,47,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,1.19817,0.82367,0.06906,2.50611,1.34162,0.14003,0.23292,0.00732,0.02879,0.75
6,47,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,1.09418,0.81979,0.09155,2.42664,1.31555,0.13451,0.22423,0.00748,0.03048,0.6
6,47,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,6.07735,1.09959,0.06942,1.97658,1.17586,0.0623,0.11271,0.00586,0.02728,0.85
6,47,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,1.53529,1.01411,0.01749,11.76946,2.44717,0.33526,0.42987,0.00385,0.05916,0.65
6,47,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,1.6243,1.0011,0.01978,3.82214,1.63662,0.24327,0.27889,0.00335,0.02831,0.61667
6,47,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,2.15757,1.02751,0.0219,3.61562,1.58167,0.23596,0.26416,0.00332,0.02773,0.63333
6,47,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,2.82662,1.03414,0.01914,3.43122,1.53442,0.2247,0.243,0.00312,0.02459,0.56667
6,47,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,1.28685,0.94301,0.0136,3.29293,1.49433,0.21662,0.22758,0.0035,0.02312,0.58333
6,47,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,1.41302,0.97062,0.02618,3.23207,1.47449,0.21459,0.22143,0.00352,0.02785,0.58333
6,47,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,1.42788,0.97726,0.02788,3.13575,1.44679,0.20829,0.20932,0.00345,0.0282,0.51667
6,47,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,1.42228,0.97457,0.02907,3.15736,1.45212,0.21119,0.2109,0.00352,0.02916,0.53333
6,47,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,1.42012,0.97077,0.03027,3.14502,1.45032,0.21156,0.21006,0.00351,0.02993,0.6
6,47,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,1.24352,0.88745,0.00972,4.27057,1.62968,0.06374,0.08876,0.00203,0.01144,0.58
6,47,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,1.24148,0.89056,0.00807,1.23978,0.89994,0.0094,0.00443,0.00102,0.0073,0.53
6,47,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,1.19123,0.87748,0.00524,1.21671,0.87989,0.00841,0.00626,0.00088,0.00781,0.54
6,47,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,1.20801,0.87961,0.01076,1.18923,0.87402,0.00784,0.00555,0.00095,0.00847,0.55
6,47,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,1.18988,0.87447,0.00691,1.18718,0.8754,0.00886,0.00536,0.00084,0.00802,0.57
6,47,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,1.17585,0.86875,0.00576,1.22681,0.88804,0.0117,0.00583,0.00082,0.00768,0.54
6,47,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,1.17223,0.86501,0.00613,1.21454,0.88479,0.01342,0.00623,0.00084,0.00816,0.53
6,47,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,1.17401,0.86666,0.00852,1.21041,0.8838,0.01439,0.00569,0.00079,0.00863,0.56
6,47,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,1.17791,0.86694,0.00985,1.20401,0.88026,0.01628,0.00596,0.00073,0.00899,0.51
6,47,mse,MSE,1.0,0.0,100,82.82096,2.03507,0.12943,1.96452,1.17372,0.05442,0.09885,0.007,0.03353,0.8
6,47,mse,MSE,1.0,0.0,300,1.4415,0.97552,0.03366,3.13277,1.44795,0.21151,0.20924,0.00352,0.03093,0.58333
6,47,mse,MSE,1.0,0.0,500,1.16698,0.86478,0.01129,1.21715,0.88306,0.02277,0.01015,0.00063,0.00998,0.51
7,48,hsic,HSIC,0.0,1.0,100,5.23531,1.81054,0.68511,22.58523,3.26935,0.36243,0.53668,0.00508,0.04661,0.85
7,48,hsic,HSIC,0.0,1.0,300,4.07059,1.56066,0.56524,21.03317,3.01671,0.4245,0.60755,0.00385,0.1624,0.93333
7,48,hsic,HSIC,0.0,1.0,500,4.95229,1.70682,0.48171,26.63043,3.29246,0.38601,0.5345,0.00521,0.04502,0.89
7,48,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,4.63884,1.67656,0.64007,20.32963,3.26272,0.36205,0.53623,0.0053,0.04576,0.9
7,48,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,1.31184,0.8973,0.0552,4.27751,1.64997,0.05645,0.13387,0.00439,0.03023,0.55
7,48,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,1.40334,0.91726,0.07956,3.8035,1.54488,0.0604,0.12994,0.00416,0.03022,0.55
7,48,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,1.29182,0.89543,0.06225,3.57664,1.50217,0.05862,0.12632,0.00458,0.03413,0.6
7,48,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,1.17702,0.87032,0.05573,1.92785,1.07079,0.06467,0.1018,0.00439,0.07641,0.55
7,48,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,1.22278,0.88626,0.05847,1.9811,1.09817,0.05136,0.08742,0.00323,0.06245,0.5
7,48,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,1.21249,0.88481,0.05699,2.10606,1.12246,0.03464,0.07585,0.00351,0.05205,0.55
7,48,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,1.1977,0.88533,0.04806,2.0713,1.11217,0.03379,0.07739,0.00328,0.05276,0.6
7,48,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,1.188,0.88104,0.05401,2.0994,1.11008,0.03389,0.07869,0.00367,0.05205,0.5
7,48,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,3.58602,1.47233,0.5406,4.9302,1.86529,0.29742,0.38217,0.00359,0.07676,0.88333
7,48,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,3.2106,1.40057,0.51242,3.76395,1.59293,0.18132,0.22009,0.00389,0.06769,0.88333
7,48,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,1.05771,0.78136,0.02756,3.74806,1.59089,0.18004,0.21912,0.00365,0.03231,0.7
7,48,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,1.03957,0.77414,0.03076,3.74276,1.60318,0.1907,0.23597,0.00375,0.03368,0.73333
7,48,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,1.02185,0.77459,0.03212,3.66171,1.58622,0.18676,0.22999,0.00348,0.03006,0.61667
7,48,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,1.00608,0.76857,0.03478,3.57567,1.56715,0.18365,0.2251,0.00339,0.03273,0.61667
7,48,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,1.31882,0.80524,0.03526,3.47684,1.54474,0.18195,0.22294,0.00312,0.03257,0.53333
7,48,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,1.01351,0.77722,0.03708,3.09073,1.44176,0.17555,0.19841,0.00265,0.03183,0.51667
7,48,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,0.99769,0.77716,0.03889,2.61199,1.30945,0.16941,0.15812,0.00191,0.02843,0.51667
7,48,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,1.92396,0.99474,0.01736,5.157,1.76693,0.14842,0.15524,0.00404,0.01689,0.69
7,48,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,1.81546,0.98901,0.02282,5.09456,1.75632,0.13693,0.15156,0.00408,0.01887,0.67
7,48,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,1.83785,0.99582,0.01713,4.94601,1.7403,0.13782,0.15914,0.00486,0.01892,0.68
7,48,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,1.801,0.97342,0.01801,5.04293,1.7513,0.14304,0.16708,0.00493,0.01666,0.66
7,48,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,2.10287,1.00045,0.01347,4.87381,1.73498,0.14694,0.16965,0.00504,0.01875,0.72
7,48,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,2.11186,1.00417,0.01264,4.42747,1.67281,0.14495,0.1663,0.00463,0.01902,0.69
7,48,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,2.38527,1.01793,0.0128,4.28001,1.65585,0.14923,0.16943,0.00436,0.01845,0.71
7,48,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,2.36805,1.01421,0.01172,4.132,1.64258,0.15561,0.17456,0.00431,0.01983,0.71
7,48,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,2.31413,1.01429,0.00994,4.11256,1.63888,0.16503,0.18328,0.00426,0.02023,0.74
7,48,mse,MSE,1.0,0.0,100,1.21559,0.88608,0.05742,2.32619,1.20712,0.03672,0.09219,0.00416,0.04641,0.55
7,48,mse,MSE,1.0,0.0,300,0.94266,0.76179,0.04349,2.60384,1.31203,0.17555,0.16179,0.00185,0.02963,0.5
7,48,mse,MSE,1.0,0.0,500,2.23468,1.00294,0.01094,3.86024,1.57893,0.16347,0.17754,0.00408,0.02019,0.67
8,49,hsic,HSIC,0.0,1.0,100,3.88076,1.64012,0.49191,15.07638,2.80519,0.37941,0.39889,0.00697,0.05626,0.8
8,49,hsic,HSIC,0.0,1.0,300,3.66136,1.54831,0.56796,14.21508,2.68349,0.36767,0.58577,0.00482,0.06678,0.83333
8,49,hsic,HSIC,0.0,1.0,500,3.6596,1.55561,0.50039,11.84776,2.6266,0.3085,0.52039,0.00535,0.03841,0.78
8,49,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,3.91637,1.66173,0.51048,11.99767,2.61605,0.38021,0.39291,0.0067,0.05358,0.85
8,49,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,3.83644,1.64017,0.50578,7.90096,2.05634,0.06345,0.25491,0.00504,0.04863,0.6
8,49,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,3.77718,1.60765,0.4984,7.58114,1.97349,0.05652,0.20186,0.00512,0.05483,0.7
8,49,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,1.75988,1.04,0.20339,6.62202,1.83021,0.05554,0.19119,0.00381,0.05013,0.5
8,49,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,1.47282,0.94131,0.13695,2.57273,1.08067,0.07008,0.10839,0.00351,0.05917,0.8
8,49,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,1.63727,0.99655,0.19804,2.64711,1.09138,0.05632,0.11532,0.00398,0.0596,0.7
8,49,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,1.19034,0.86875,0.03236,2.60293,1.07002,0.04514,0.10274,0.00334,0.07267,0.6
8,49,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,1.24008,0.86613,0.04579,2.53005,1.07178,0.0394,0.11388,0.00321,0.07166,0.65
8,49,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,1.3047,0.89427,0.05821,2.46689,1.07612,0.04573,0.1162,0.00368,0.07401,0.65
8,49,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,0.76174,0.68216,0.01759,3.78311,1.50685,0.07865,0.07457,0.00249,0.02021,0.56667
8,49,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,0.82112,0.70709,0.02086,3.57626,1.4476,0.08063,0.07618,0.00255,0.02213,0.51667
8,49,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,0.80067,0.69322,0.01568,1.20048,0.9209,0.02969,0.04666,0.00089,0.00999,0.5
8,49,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,0.80537,0.69656,0.01757,1.19179,0.91614,0.02789,0.04603,0.0009,0.01084,0.56667
8,49,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,0.76774,0.6739,0.0213,1.22549,0.91542,0.02673,0.04096,0.00093,0.01095,0.56667
8,49,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,0.79405,0.69257,0.01751,1.21001,0.9122,0.02549,0.03885,0.00106,0.01122,0.6
8,49,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,0.7877,0.68902,0.01701,1.1965,0.90854,0.02459,0.04025,0.00109,0.01159,0.65
8,49,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,0.78443,0.68527,0.02244,1.24784,0.92274,0.02607,0.0431,0.0011,0.01283,0.6
8,49,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,0.80672,0.69638,0.03042,1.30099,0.93701,0.02881,0.03749,0.00131,0.01498,0.63333
8,49,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,1.23222,0.88944,0.05219,1.2715,0.89689,0.01587,0.03516,0.00067,0.00951,0.56
8,49,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,1.22329,0.88446,0.04932,3.96983,1.66752,0.17653,0.29921,0.00518,0.02042,0.63
8,49,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,1.22603,0.8859,0.04241,1.1322,0.84463,0.00276,0.0157,0.00105,0.01067,0.57
8,49,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,1.21952,0.88581,0.04615,1.13347,0.84452,0.00268,0.01323,0.00098,0.01048,0.59
8,49,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,1.20935,0.88309,0.04591,1.13547,0.84513,0.00283,0.01277,0.001,0.01061,0.53
8,49,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,1.2061,0.88339,0.04658,1.13452,0.84431,0.00294,0.01206,0.00098,0.01059,0.57
8,49,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,1.20669,0.88352,0.04696,1.13993,0.84512,0.00293,0.00988,0.00102,0.01057,0.61
8,49,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,1.20057,0.87696,0.04596,1.13436,0.84355,0.00324,0.00997,0.00104,0.01063,0.59
8,49,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,1.20959,0.87917,0.0493,1.13125,0.84236,0.00341,0.00838,0.00098,0.00972,0.57
8,49,mse,MSE,1.0,0.0,100,1.24761,0.89268,0.06842,2.40879,1.06682,0.03928,0.09683,0.00392,0.07795,0.6
8,49,mse,MSE,1.0,0.0,300,0.8048,0.70131,0.02843,1.35321,0.94487,0.02721,0.02881,0.00123,0.01722,0.61667
8,49,mse,MSE,1.0,0.0,500,1.22939,0.89547,0.04776,1.12795,0.83904,0.00401,0.00613,0.00086,0.01076,0.58
9,50,hsic,HSIC,0.0,1.0,100,19.13245,1.67255,0.1606,47.4419,3.77663,0.40947,0.55054,0.0095,0.06433,0.7
9,50,hsic,HSIC,0.0,1.0,300,2.7132,1.2447,0.04132,15.72129,2.75863,0.32294,0.56356,0.00784,0.05484,0.65
9,50,hsic,HSIC,0.0,1.0,500,2.41027,1.15879,0.18799,13.16278,2.61013,0.31418,0.50445,0.0077,0.04588,0.75
9,50,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,36.50275,1.80493,0.13629,22.77072,2.17912,0.18622,0.12321,0.00804,0.10238,0.55
9,50,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,40.70303,1.85652,0.13797,24.5752,2.23567,0.19322,0.13665,0.00838,0.10265,0.6
9,50,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,35.73151,1.80479,0.14541,29.46168,2.32301,0.14327,0.14596,0.00692,0.12235,0.5
9,50,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,22.24328,1.59596,0.14562,28.3513,2.12079,0.13526,0.10244,0.0052,0.13188,0.6
9,50,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,16.69062,1.50843,0.15521,24.05267,2.07777,0.13363,0.13969,0.006,0.13932,0.65
9,50,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,14.23782,1.50499,0.17673,20.85119,1.94418,0.12498,0.1237,0.00563,0.14065,0.6
9,50,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,9.7324,1.43502,0.19237,13.59135,1.60661,0.09668,0.08227,0.00504,0.13786,0.55
9,50,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,7.40091,1.39762,0.20702,20.471,1.8793,0.116,0.08639,0.00563,0.14015,0.65
9,50,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,5.54866,1.36415,0.21775,21.88334,1.92397,0.11767,0.08629,0.00594,0.13748,0.55
9,50,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,1.889,1.02794,0.04629,4.93267,1.61135,0.0448,0.10665,0.00453,0.02341,0.56667
9,50,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,1.43523,0.94425,0.02785,2.21745,1.24843,0.01977,0.09789,0.00354,0.01387,0.5
9,50,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,1.37976,0.93347,0.03158,1.76325,1.11191,0.01871,0.09177,0.00348,0.01474,0.53333
9,50,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,1.35027,0.92541,0.03217,1.63308,1.06708,0.01674,0.08351,0.00344,0.01506,0.53333
9,50,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,1.19565,0.8828,0.02268,1.48476,1.00907,0.03033,0.08153,0.00221,0.01077,0.51667
9,50,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,1.17241,0.87668,0.02108,1.44361,0.99246,0.02618,0.07311,0.00239,0.01146,0.51667
9,50,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,1.17094,0.87499,0.02022,1.40949,0.97865,0.02371,0.07333,0.00256,0.013,0.5
9,50,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,1.16901,0.87417,0.01952,1.42218,0.98282,0.02404,0.07811,0.00284,0.01344,0.51667
9,50,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,1.20133,0.88526,0.02632,1.37813,0.9666,0.02154,0.07266,0.00256,0.01499,0.51667
9,50,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,1.4081,0.90221,0.02015,1.46843,0.95908,0.01064,0.0099,0.00122,0.009,0.59
9,50,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,1.4267,0.90638,0.03561,1.27999,0.9315,0.0115,0.00984,0.00102,0.01265,0.56
9,50,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,1.4253,0.90504,0.0189,1.29438,0.93682,0.01267,0.01083,0.00099,0.01396,0.53
9,50,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,1.41862,0.9044,0.02222,1.32405,0.94458,0.0097,0.0092,0.00097,0.01265,0.51
9,50,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,1.42227,0.90603,0.02869,1.33314,0.94881,0.00763,0.01114,0.00053,0.01511,0.53
9,50,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,1.42422,0.90703,0.03219,1.29445,0.93159,0.01014,0.01246,0.00048,0.01672,0.5
9,50,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,1.43002,0.90938,0.03472,1.29456,0.9292,0.01044,0.01243,0.00042,0.01683,0.56
9,50,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,1.43502,0.91186,0.03576,1.30477,0.92822,0.01138,0.01327,0.00038,0.01696,0.52
9,50,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,1.43728,0.91297,0.03534,1.32996,0.93378,0.01387,0.01594,0.00043,0.01739,0.51
9,50,mse,MSE,1.0,0.0,100,6.32355,1.40734,0.22761,22.9185,1.90422,0.1005,0.06587,0.00515,0.13309,0.55
9,50,mse,MSE,1.0,0.0,300,1.22535,0.8919,0.0314,1.98367,1.05736,0.01595,0.04053,0.00175,0.01458,0.56667
9,50,mse,MSE,1.0,0.0,500,1.44613,0.91727,0.04111,1.31583,0.93164,0.02053,0.01753,0.00056,0.01951,0.51
10,51,hsic,HSIC,0.0,1.0,100,4.11449,1.63422,0.59035,18.19244,3.21923,0.53062,0.73878,0.00571,0.07666,0.8
10,51,hsic,HSIC,0.0,1.0,300,2.32506,1.1757,0.02889,10.90382,2.50186,0.23541,0.43483,0.00737,0.07277,0.71667
10,51,hsic,HSIC,0.0,1.0,500,4.40532,1.63656,0.50625,17.46604,2.9383,0.32384,0.5598,0.00418,0.04757,0.76
10,51,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,3.92533,1.57305,0.57806,4.50577,1.67698,0.12676,0.07661,0.0076,0.07755,0.8
10,51,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,1.66928,0.9596,0.0973,3.53848,1.46724,0.19961,0.10517,0.00538,0.06126,0.55
10,51,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,1.7675,0.97595,0.11315,3.06571,1.35038,0.20314,0.09972,0.00558,0.06296,0.7
10,51,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,1.7005,0.91937,0.09322,1.95517,1.09017,0.12738,0.05252,0.00409,0.05692,0.55
10,51,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,3.84075,1.54518,0.57772,1.68148,1.02908,0.12603,0.04664,0.00395,0.0648,0.7
10,51,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,3.61252,1.51107,0.57067,1.50558,0.98883,0.13298,0.05775,0.00374,0.06619,0.7
10,51,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,3.5517,1.49994,0.56842,1.40882,0.95644,0.12187,0.07738,0.00352,0.06458,0.65
10,51,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,3.52984,1.49536,0.56709,1.85055,1.08757,0.11778,0.0773,0.0052,0.07502,0.75
10,51,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,1.41848,0.98766,0.05254,1.17361,0.8776,0.1436,0.09179,0.00313,0.04719,0.55
10,51,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,1.3189,0.91303,0.02051,3.73518,1.22881,0.08903,0.06972,0.00242,0.02499,0.58333
10,51,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,1.28031,0.90255,0.01979,3.07134,1.11936,0.06262,0.07793,0.00218,0.01843,0.56667
10,51,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,1.31736,0.90914,0.01805,3.82123,1.0242,0.04179,0.03017,0.00211,0.015,0.51667
10,51,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,1.31102,0.90284,0.01716,3.89564,1.02781,0.0421,0.03148,0.00191,0.01424,0.53333
10,51,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,1.21628,0.8736,0.01673,3.98843,1.03068,0.04162,0.03243,0.00194,0.01515,0.53333
10,51,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,1.21414,0.88293,0.01583,3.11658,1.00972,0.04813,0.0385,0.00194,0.0146,0.5
10,51,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,1.22829,0.89092,0.0148,2.96007,1.00915,0.0519,0.04326,0.00159,0.01374,0.56667
