Experiment,Seed,Loss,Conf,Alpha,Beta,N,Y_do,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
2,43,hsic,HSIC,0.0,1.0,500,0.0,0.58556,0.61504,0.08207,6.68456,2.44953,0.06939,,0.00976,0.3995,0.95
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,50,1.0,0.49334,0.4489,0.2603,0.34983,0.48063,0.26216,,0.02186,0.08599,0.7
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,1.0,0.48489,0.44575,0.26049,0.33951,0.46748,0.26386,,0.02212,0.08504,0.7
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,1.0,0.45524,0.43169,0.26039,0.33224,0.4554,0.26681,,0.02249,0.08452,0.7
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,1.0,0.4419,0.42534,0.25966,0.32915,0.4418,0.27622,,0.02307,0.08466,0.7
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,1.0,0.44006,0.42413,0.25899,0.33075,0.42988,0.27935,,0.02328,0.08501,0.7
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,1.0,0.43961,0.42386,0.25879,0.34289,0.42756,0.29615,,0.02441,0.085,0.725
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,1.0,0.43932,0.42384,0.25886,0.37996,0.44385,0.34119,,0.02747,0.08611,0.675
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,1.0,0.43877,0.42338,0.25862,0.33995,0.40257,0.22891,,0.01961,0.0748,0.675
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,1.0,0.44275,0.42448,0.25874,0.39677,0.448,0.33579,,0.02711,0.08237,0.675
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,50,0.0,0.49334,0.4489,0.2603,1.0057,0.74999,0.18107,,0.01783,0.05631,0.675
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.0,0.48489,0.44575,0.26049,1.00833,0.74344,0.1811,,0.01778,0.05618,0.65
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.0,0.45524,0.43169,0.26039,1.01299,0.73875,0.18226,,0.0179,0.05605,0.65
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.0,0.4419,0.42534,0.25966,1.02363,0.72921,0.1828,,0.01782,0.05669,0.65
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.0,0.44006,0.42413,0.25899,1.03732,0.72089,0.18263,,0.01791,0.05647,0.65
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.0,0.43961,0.42386,0.25879,1.05174,0.72041,0.18745,,0.0183,0.0556,0.65
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.0,0.43932,0.42384,0.25886,1.14919,0.73686,0.22252,,0.02014,0.05731,0.675
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.0,0.43877,0.42338,0.25862,1.09262,0.70363,0.16016,,0.01636,0.05535,0.65
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.0,0.44275,0.42448,0.25874,1.1651,0.73703,0.2223,,0.02013,0.05808,0.625
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,1.0,0.27905,0.3938,0.22972,0.30157,0.43229,0.17896,,0.01705,0.11038,0.8
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,1.0,0.25449,0.36418,0.23091,0.29638,0.42104,0.17286,,0.01665,0.14261,0.775
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,1.0,0.27301,0.36187,0.17714,0.29779,0.4045,0.17604,,0.01691,0.16572,0.8
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,1.0,0.24829,0.35023,0.19673,0.30935,0.39932,0.1909,,0.018,0.18579,0.825
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,1.0,0.24649,0.34977,0.21686,0.33463,0.39734,0.19156,,0.01782,0.16934,0.775
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,1.0,0.24499,0.34681,0.22095,0.37006,0.41535,0.18828,,0.01741,0.13324,0.8
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,1.0,0.24361,0.34468,0.22432,0.43836,0.45944,0.21085,,0.01885,0.12217,0.8
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,1.0,0.24507,0.34568,0.22069,0.40204,0.43615,0.22794,,0.01975,0.10453,0.775
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,1.0,0.24209,0.344,0.2311,0.40691,0.44106,0.24351,,0.02099,0.10735,0.775
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,0.0,0.27905,0.3938,0.22972,0.92334,0.71278,0.1086,,0.0136,0.05741,0.725
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.0,0.25449,0.36418,0.23091,0.92168,0.70682,0.10541,,0.01338,0.07896,0.7
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.0,0.27301,0.36187,0.17714,0.93494,0.69705,0.11123,,0.01384,0.09738,0.75
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.0,0.24829,0.35023,0.19673,0.97768,0.69836,0.13735,,0.01554,0.11512,0.7
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.0,0.24649,0.34977,0.21686,1.02186,0.69777,0.15352,,0.01643,0.10115,0.725
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.0,0.24499,0.34681,0.22095,1.07627,0.70522,0.1683,,0.01715,0.07421,0.7
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.0,0.24361,0.34468,0.22432,1.17904,0.72716,0.19091,,0.01829,0.06843,0.7
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.0,0.24507,0.34568,0.22069,1.12668,0.72652,0.20364,,0.01868,0.06181,0.7
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.0,0.24209,0.344,0.2311,1.13415,0.72786,0.20608,,0.01888,0.062,0.7
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,1.0,0.46728,0.56865,0.08167,0.64488,0.62914,0.11067,,0.01922,0.10683,0.775
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,1.0,0.40968,0.51641,0.05836,0.35644,0.40036,0.08346,,0.01631,0.07499,0.625
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,1.0,0.35339,0.46547,0.06858,0.29362,0.3631,0.08376,,0.0163,0.0746,0.6
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,1.0,0.31347,0.42606,0.0833,0.25836,0.36287,0.08914,,0.01684,0.07458,0.6
