Experiment,Seed,Loss,Conf,Alpha,Beta,N,Y_do,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
4,45,mse,MSE,1.0,0.0,50,0.0,0.75725,0.732,0.08422,1.52844,1.05743,0.13886,,0.00998,0.10097,0.7
4,45,mse,MSE,1.0,0.0,100,1.0,0.6521,0.69443,0.02685,1.46319,1.04372,0.07666,,0.00382,0.13651,0.7
4,45,mse,MSE,1.0,0.0,100,0.0,0.6521,0.69443,0.02685,1.13115,0.89711,0.08997,,0.0045,0.07821,0.6
4,45,mse,MSE,1.0,0.0,300,1.0,0.58194,0.61776,0.04077,0.91875,0.77422,0.11403,,0.01162,0.06198,0.625
4,45,mse,MSE,1.0,0.0,300,0.0,0.58194,0.61776,0.04077,1.63865,1.09852,0.14149,,0.00994,0.12879,0.65
4,45,mse,MSE,1.0,0.0,500,1.0,0.59883,0.62136,0.03078,0.84348,0.74093,0.03341,,0.00768,0.06375,0.675
4,45,mse,MSE,1.0,0.0,500,0.0,0.59883,0.62136,0.03078,0.79207,0.65811,0.03416,,0.00795,0.04555,0.65
5,46,hsic,HSIC,0.0,1.0,50,1.0,0.86887,0.63528,0.0575,1.07967,0.84986,0.14565,,0.00884,0.18572,0.775
5,46,hsic,HSIC,0.0,1.0,50,0.0,0.86887,0.63528,0.0575,2.19819,1.31444,0.14242,,0.00872,0.22195,0.85
5,46,hsic,HSIC,0.0,1.0,100,1.0,1.07441,0.83707,0.21666,1.3599,0.98892,0.1487,,0.00853,0.20385,0.85
5,46,hsic,HSIC,0.0,1.0,100,0.0,1.07441,0.83707,0.21666,2.46705,1.40689,0.14221,,0.00847,0.24825,0.825
5,46,hsic,HSIC,0.0,1.0,300,1.0,0.80047,0.59757,0.02283,0.88836,0.7246,0.04254,,0.00821,0.43296,0.925
5,46,hsic,HSIC,0.0,1.0,300,0.0,0.80047,0.59757,0.02283,0.91714,0.78039,0.05156,,0.0069,0.44101,0.925
5,46,hsic,HSIC,0.0,1.0,500,1.0,0.70727,0.56196,0.02483,1.47946,1.04075,0.14592,,0.00868,0.42715,0.95
5,46,hsic,HSIC,0.0,1.0,500,0.0,0.70727,0.56196,0.02483,3.12752,1.6149,0.14586,,0.00875,0.4494,0.975
5,46,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,50,1.0,0.63681,0.57087,0.06216,1.21303,0.9243,0.13983,,0.02059,0.07375,0.675
5,46,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,1.0,0.6233,0.57783,0.06139,1.00154,0.75558,0.14855,,0.02147,0.0643,0.65
