Experiment,Seed,Loss,Conf,Alpha,Beta,N,Y_do,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
11,52,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,1.0,0.89551,0.80462,0.01787,1.16484,0.91964,0.04258,,0.00306,0.02609,0.575
11,52,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,0.0,1.02515,0.85664,0.03442,1.94775,1.11446,0.0954,,0.00611,0.04564,0.7
11,52,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.0,0.96847,0.83302,0.03013,1.91785,1.1075,0.09605,,0.00614,0.04538,0.7
11,52,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.0,0.97665,0.84002,0.03229,1.8658,1.0953,0.09775,,0.00621,0.0444,0.7
11,52,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.0,0.97088,0.83775,0.03129,1.82572,1.08577,0.10073,,0.00636,0.04376,0.625
11,52,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.0,0.96185,0.83415,0.02962,1.79733,1.07926,0.10173,,0.00639,0.04333,0.625
11,52,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.0,0.95433,0.83113,0.02824,1.76005,1.07064,0.10206,,0.00638,0.0429,0.6
11,52,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.0,0.91534,0.81354,0.02196,1.70354,1.05819,0.09914,,0.00617,0.04271,0.7
11,52,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.0,0.90542,0.80915,0.02019,1.59228,1.0343,0.09121,,0.0056,0.04052,0.75
11,52,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.0,0.89551,0.80462,0.01787,1.33377,0.96512,0.06063,,0.00377,0.03729,0.7
11,52,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,1.0,0.98465,0.83336,0.016,1.62117,1.02856,0.04887,,0.00478,0.00888,0.6
11,52,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,1.0,0.98277,0.83082,0.01571,1.3081,0.94326,0.04671,,0.00539,0.00852,0.6
11,52,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,1.0,0.98554,0.83077,0.01554,1.2756,0.93627,0.04652,,0.0053,0.0085,0.6
11,52,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,1.0,0.98628,0.83079,0.01543,1.12865,0.89324,0.02624,,0.00545,0.00631,0.6
11,52,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,1.0,0.98663,0.83131,0.01539,1.09277,0.8854,0.02539,,0.00539,0.00637,0.6
11,52,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,1.0,0.98414,0.83049,0.01517,0.99872,0.86329,0.01615,,0.00391,0.00775,0.55
11,52,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,1.0,0.97518,0.82659,0.0148,0.99818,0.86229,0.01646,,0.00398,0.00776,0.575
11,52,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,1.0,0.97422,0.82571,0.01431,0.99929,0.86146,0.01665,,0.00404,0.00779,0.575
11,52,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,1.0,0.97953,0.82928,0.01373,0.99958,0.86076,0.01662,,0.0041,0.00784,0.6
11,52,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,0.0,0.98465,0.83336,0.016,2.34005,1.20997,0.08518,,0.00549,0.02383,0.625
11,52,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,0.0,0.98277,0.83082,0.01571,1.83801,1.08694,0.08229,,0.00557,0.02286,0.625
11,52,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,0.0,0.98554,0.83077,0.01554,1.78248,1.07431,0.08312,,0.00558,0.02358,0.625
11,52,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,0.0,0.98628,0.83079,0.01543,1.27536,0.94272,0.04004,,0.00388,0.01101,0.55
11,52,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,0.0,0.98663,0.83131,0.01539,1.21728,0.92706,0.0393,,0.00384,0.01072,0.6
11,52,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,0.0,0.98414,0.83049,0.01517,1.00165,0.87079,0.01423,,0.00373,0.01106,0.5
11,52,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,0.0,0.97518,0.82659,0.0148,1.00404,0.87112,0.01483,,0.00381,0.0112,0.5
11,52,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,0.0,0.97422,0.82571,0.01431,1.00995,0.8726,0.0161,,0.00398,0.0113,0.575
11,52,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,0.0,0.97953,0.82928,0.01373,1.02406,0.87698,0.01779,,0.00403,0.01149,0.5
11,52,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,1.0,0.92148,0.81332,0.0168,1.48637,0.98822,0.04483,,0.00567,0.00984,0.55
11,52,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,1.0,0.96555,0.83533,0.0244,1.35377,0.95082,0.04575,,0.00576,0.00991,0.55
11,52,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,1.0,0.96502,0.83611,0.02404,1.3138,0.94214,0.0459,,0.00554,0.01009,0.55
11,52,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,1.0,0.9615,0.83507,0.02324,1.28739,0.93795,0.04667,,0.00538,0.01026,0.525
11,52,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,1.0,0.95837,0.83436,0.02286,1.04692,0.8838,0.02258,,0.00483,0.01109,0.525
11,52,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,1.0,0.94476,0.82831,0.02053,1.18464,0.90849,0.02965,,0.00477,0.01006,0.525
11,52,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,1.0,0.94083,0.82669,0.02033,1.15143,0.9027,0.02593,,0.00444,0.01025,0.625
11,52,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,1.0,0.94031,0.82681,0.02049,1.03663,0.88257,0.02085,,0.0046,0.01116,0.5
11,52,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,1.0,0.93508,0.82497,0.02006,1.03753,0.88322,0.02037,,0.00454,0.01137,0.525
11,52,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,0.0,0.92148,0.81332,0.0168,2.0626,1.13857,0.07318,,0.0052,0.02251,0.6
11,52,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,0.0,0.96555,0.83533,0.0244,1.88423,1.09554,0.07404,,0.00529,0.02412,0.65
11,52,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,0.0,0.96502,0.83611,0.02404,1.82009,1.08127,0.07637,,0.00535,0.02533,0.65
11,52,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,0.0,0.9615,0.83507,0.02324,1.81059,1.07956,0.07902,,0.00545,0.02737,0.625
11,52,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,0.0,0.95837,0.83436,0.02286,1.07852,0.89381,0.01707,,0.00386,0.01275,0.6
11,52,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,0.0,0.94476,0.82831,0.02053,1.54086,1.01446,0.05728,,0.00447,0.02519,0.675
11,52,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,0.0,0.94083,0.82669,0.02033,1.44249,0.98968,0.05341,,0.00422,0.02228,0.625
11,52,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,0.0,0.94031,0.82681,0.02049,1.09,0.89866,0.01762,,0.00363,0.01366,0.55
11,52,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,0.0,0.93508,0.82497,0.02006,1.09069,0.89953,0.01822,,0.0037,0.01363,0.55
11,52,mse,MSE,1.0,0.0,50,1.0,1.02091,0.84795,0.02671,1.0954,0.90123,0.04054,,0.00397,0.02452,0.6
11,52,mse,MSE,1.0,0.0,50,0.0,1.02091,0.84795,0.02671,1.18369,0.92798,0.06182,,0.00417,0.02394,0.55
11,52,mse,MSE,1.0,0.0,100,1.0,0.91667,0.81865,0.01704,1.16844,0.92338,0.03651,,0.00275,0.02576,0.625
11,52,mse,MSE,1.0,0.0,100,0.0,0.91667,0.81865,0.01704,1.33234,0.96652,0.06,,0.00363,0.03642,0.675
11,52,mse,MSE,1.0,0.0,300,1.0,0.96639,0.82732,0.01215,0.99841,0.85977,0.01607,,0.00405,0.00797,0.625
11,52,mse,MSE,1.0,0.0,300,0.0,0.96639,0.82732,0.01215,1.02398,0.87578,0.01783,,0.00406,0.0114,0.5
11,52,mse,MSE,1.0,0.0,500,1.0,0.93072,0.82344,0.01978,1.0268,0.88033,0.01703,,0.00404,0.01139,0.55
11,52,mse,MSE,1.0,0.0,500,0.0,0.93072,0.82344,0.01978,1.11167,0.90411,0.02002,,0.00337,0.01484,0.525
12,53,hsic,HSIC,0.0,1.0,50,1.0,1.41335,0.99059,0.14752,1.47132,1.00957,0.12914,,0.00744,0.092,0.575
12,53,hsic,HSIC,0.0,1.0,50,0.0,1.41335,0.99059,0.14752,2.70066,1.31206,0.12915,,0.00744,0.18558,0.775
12,53,hsic,HSIC,0.0,1.0,100,1.0,1.09883,0.89065,0.02326,1.59245,1.04118,0.03974,,0.00754,0.03604,0.7
12,53,hsic,HSIC,0.0,1.0,100,0.0,1.09883,0.89065,0.02326,1.31677,0.97583,0.0569,,0.00381,0.03953,0.675
12,53,hsic,HSIC,0.0,1.0,300,1.0,1.15291,0.90215,0.02659,1.48726,1.01227,0.12342,,0.0071,0.04886,0.55
12,53,hsic,HSIC,0.0,1.0,300,0.0,1.15291,0.90215,0.02659,2.69427,1.30936,0.12327,,0.00712,0.11532,0.625
12,53,hsic,HSIC,0.0,1.0,500,1.0,1.10674,0.87523,0.01497,1.51979,1.02064,0.12696,,0.00725,0.05943,0.525
12,53,hsic,HSIC,0.0,1.0,500,0.0,1.10674,0.87523,0.01497,2.67424,1.30574,0.12854,,0.00734,0.12413,0.675
12,53,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,50,1.0,1.15784,0.88131,0.03694,1.47299,1.01075,0.13118,,0.00748,0.07743,0.55
12,53,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,1.0,1.27726,0.91688,0.03649,1.36903,0.95376,0.04664,,0.00612,0.01606,0.625
12,53,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,1.0,1.41082,0.95373,0.04295,1.25725,0.92542,0.0465,,0.00598,0.01606,0.65
12,53,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,1.0,1.28518,0.92625,0.0386,1.20866,0.91719,0.04662,,0.00566,0.01673,0.625
12,53,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,1.0,1.42234,0.9681,0.0471,1.17854,0.91081,0.04684,,0.00551,0.01742,0.625
12,53,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,1.0,1.44386,0.97395,0.04618,1.15988,0.90654,0.0473,,0.00543,0.01819,0.625
12,53,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,1.0,1.29996,0.92144,0.03532,1.14482,0.90375,0.04677,,0.00535,0.01815,0.65
12,53,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,1.0,1.37541,0.94383,0.0349,1.13735,0.90599,0.04862,,0.00526,0.02005,0.575
12,53,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,1.0,1.47228,0.96737,0.03337,1.13189,0.90687,0.04983,,0.00523,0.02124,0.6
12,53,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,50,0.0,1.15784,0.88131,0.03694,2.62688,1.29379,0.13918,,0.0079,0.17157,0.775
12,53,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.0,1.27726,0.91688,0.03649,2.15317,1.15668,0.0852,,0.00596,0.06092,0.725
12,53,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.0,1.41082,0.95373,0.04295,1.96042,1.11077,0.08779,,0.00603,0.05778,0.675
12,53,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.0,1.28518,0.92625,0.0386,1.84978,1.08678,0.09029,,0.00609,0.05608,0.625
12,53,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.0,1.42234,0.9681,0.0471,1.76914,1.06881,0.09191,,0.00612,0.05483,0.625
12,53,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.0,1.44386,0.97395,0.04618,1.70881,1.05457,0.09386,,0.00618,0.05338,0.6
12,53,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.0,1.29996,0.92144,0.03532,1.65258,1.04134,0.09311,,0.00612,0.05322,0.6
12,53,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.0,1.37541,0.94383,0.0349,1.59557,1.03004,0.09779,,0.00631,0.04999,0.725
12,53,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.0,1.47228,0.96737,0.03337,1.55862,1.02261,0.09993,,0.00639,0.04881,0.7
12,53,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,1.0,1.01666,0.86139,0.01446,1.53872,1.00582,0.03736,,0.00472,0.0139,0.575
12,53,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,1.0,0.92523,0.81526,0.01215,1.38013,0.96135,0.03809,,0.00474,0.01406,0.6
12,53,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,1.0,0.8865,0.7974,0.01097,1.2862,0.93783,0.03613,,0.00458,0.01457,0.55
12,53,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,1.0,0.87397,0.79539,0.01044,1.1668,0.89995,0.0081,,0.00182,0.03471,0.7
12,53,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,1.0,0.8682,0.79525,0.01099,1.17757,0.90819,0.01999,,0.00386,0.01521,0.65
12,53,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,1.0,0.87307,0.79826,0.01127,1.16166,0.90468,0.01886,,0.00368,0.01548,0.65
12,53,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,1.0,0.87917,0.80258,0.013,1.12936,0.88746,0.0076,,0.00187,0.03269,0.675
12,53,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,1.0,0.87234,0.79965,0.01526,1.11672,0.8838,0.00735,,0.00189,0.0316,0.7
12,53,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,1.0,0.91855,0.8199,0.02183,1.10443,0.88062,0.00717,,0.00191,0.03031,0.65
12,53,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,0.0,1.01666,0.86139,0.01446,2.13581,1.15943,0.07161,,0.00498,0.03018,0.725
12,53,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.0,0.92523,0.81526,0.01215,1.94274,1.11296,0.07029,,0.00491,0.03072,0.725
12,53,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.0,0.8865,0.7974,0.01097,1.75019,1.0676,0.0664,,0.00469,0.0295,0.675
12,53,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.0,0.87397,0.79539,0.01044,1.0307,0.87081,0.00898,,0.00223,0.02154,0.65
12,53,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.0,0.8682,0.79525,0.01099,1.51767,1.01055,0.0501,,0.00392,0.02933,0.7
12,53,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.0,0.87307,0.79826,0.01127,1.50099,1.00572,0.04948,,0.00386,0.02991,0.725
12,53,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.0,0.87917,0.80258,0.013,1.0142,0.8632,0.00904,,0.00249,0.0217,0.625
12,53,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.0,0.87234,0.79965,0.01526,1.01622,0.86334,0.00967,,0.00269,0.02179,0.575
12,53,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.0,0.91855,0.8199,0.02183,1.019,0.86278,0.01026,,0.0029,0.02171,0.625
12,53,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,1.0,0.9292,0.82155,0.02162,1.61764,1.02899,0.04092,,0.00588,0.01162,0.55
12,53,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,1.0,0.92002,0.82088,0.01861,1.3567,0.95007,0.04226,,0.00618,0.01178,0.55
12,53,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,1.0,0.91638,0.81954,0.01855,1.26115,0.92355,0.03903,,0.00593,0.01193,0.55
12,53,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,1.0,0.91606,0.82027,0.01793,1.20616,0.91095,0.03703,,0.00587,0.01183,0.55
12,53,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,1.0,0.91707,0.8215,0.01799,1.1776,0.90739,0.0358,,0.00564,0.01205,0.575
12,53,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,1.0,0.9153,0.82138,0.01748,1.16533,0.90692,0.03507,,0.00536,0.01235,0.55
12,53,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,1.0,0.91186,0.82045,0.01655,1.16471,0.90841,0.03873,,0.00518,0.01282,0.5
12,53,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,1.0,0.91548,0.82243,0.01835,1.11609,0.91355,0.02576,,0.00453,0.01792,0.5
12,53,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,1.0,0.90489,0.81834,0.01336,1.11511,0.91422,0.02546,,0.00445,0.01807,0.5
12,53,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,0.0,0.9292,0.82155,0.02162,2.16883,1.16472,0.0646,,0.00488,0.024,0.675
12,53,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,0.0,0.92002,0.82088,0.01861,1.93594,1.10429,0.07074,,0.00527,0.02531,0.675
12,53,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,0.0,0.91638,0.81954,0.01855,1.69734,1.05034,0.06538,,0.00499,0.02387,0.6
12,53,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,0.0,0.91606,0.82027,0.01793,1.54259,1.01408,0.06149,,0.00486,0.02311,0.675
12,53,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,0.0,0.91707,0.8215,0.01799,1.46507,0.99474,0.06095,,0.0048,0.0229,0.65
12,53,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,0.0,0.9153,0.82138,0.01748,1.43212,0.98735,0.06101,,0.00474,0.02306,0.7
12,53,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,0.0,0.91186,0.82045,0.01655,1.48357,1.00076,0.07142,,0.00516,0.02517,0.65
12,53,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,0.0,0.91548,0.82243,0.01835,1.13721,0.91492,0.03426,,0.00606,0.01588,0.55
12,53,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,0.0,0.90489,0.81834,0.01336,1.14079,0.91678,0.03371,,0.00593,0.01605,0.5
12,53,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,1.0,0.93879,0.82259,0.01352,1.64833,1.03634,0.04413,,0.00499,0.00969,0.575
12,53,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,1.0,0.93538,0.82194,0.01508,1.34443,0.94957,0.04738,,0.00573,0.00977,0.55
12,53,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,1.0,0.93066,0.82042,0.01446,1.28296,0.93406,0.04629,,0.00572,0.00986,0.575
12,53,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,1.0,0.9235,0.81739,0.01418,1.20428,0.9105,0.04326,,0.00618,0.01001,0.55
12,53,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,1.0,0.92409,0.81741,0.0136,1.17609,0.90477,0.04229,,0.0061,0.00989,0.6
12,53,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,1.0,0.92216,0.81626,0.01337,1.16141,0.90331,0.04286,,0.0059,0.01019,0.55
12,53,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,1.0,0.9207,0.81526,0.01308,1.15469,0.90321,0.04303,,0.00573,0.01021,0.6
12,53,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,1.0,0.92094,0.81377,0.01297,1.15144,0.90347,0.04428,,0.0056,0.01041,0.6
12,53,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,1.0,0.91605,0.81193,0.01249,1.151,0.90397,0.04562,,0.00551,0.0106,0.575
12,53,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,0.0,0.93879,0.82259,0.01352,2.28659,1.1961,0.07722,,0.00516,0.0237,0.625
12,53,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,0.0,0.93538,0.82194,0.01508,1.88499,1.0974,0.07965,,0.0055,0.02459,0.65
12,53,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,0.0,0.93066,0.82042,0.01446,1.73674,1.06199,0.07798,,0.00544,0.02261,0.575
12,53,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,0.0,0.9235,0.81739,0.01418,1.5577,1.01556,0.07479,,0.00556,0.01859,0.65
12,53,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,0.0,0.92409,0.81741,0.0136,1.49484,1.00042,0.07491,,0.00557,0.01864,0.6
12,53,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,0.0,0.92216,0.81626,0.01337,1.48963,0.99977,0.07944,,0.00571,0.01956,0.575
12,53,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,0.0,0.9207,0.81526,0.01308,1.48052,0.99757,0.07602,,0.00554,0.02034,0.575
12,53,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,0.0,0.92094,0.81377,0.01297,1.49302,1.00115,0.07974,,0.00567,0.02151,0.575
12,53,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,0.0,0.91605,0.81193,0.01249,1.50049,1.00358,0.08218,,0.00575,0.02248,0.575
12,53,mse,MSE,1.0,0.0,50,1.0,1.42295,0.95214,0.02828,1.13219,0.9068,0.05047,,0.0053,0.02155,0.575
12,53,mse,MSE,1.0,0.0,50,0.0,1.42295,0.95214,0.02828,1.56017,1.02328,0.10156,,0.00649,0.0498,0.7
12,53,mse,MSE,1.0,0.0,100,1.0,0.904,0.81328,0.02159,1.1996,0.90888,0.01855,,0.00167,0.04422,0.675
12,53,mse,MSE,1.0,0.0,100,0.0,0.904,0.81328,0.02159,1.17431,0.92979,0.01617,,0.00284,0.02286,0.7
12,53,mse,MSE,1.0,0.0,300,1.0,0.90839,0.81952,0.01765,1.1158,0.91451,0.02523,,0.00438,0.01812,0.55
12,53,mse,MSE,1.0,0.0,300,0.0,0.90839,0.81952,0.01765,1.14242,0.91728,0.03357,,0.0059,0.01607,0.55
12,53,mse,MSE,1.0,0.0,500,1.0,0.91961,0.81374,0.01304,1.1519,0.90451,0.04683,,0.00544,0.0107,0.5
12,53,mse,MSE,1.0,0.0,500,0.0,0.91961,0.81374,0.01304,1.51049,1.00638,0.08233,,0.00573,0.02359,0.575
13,54,hsic,HSIC,0.0,1.0,50,1.0,1.53323,0.98793,0.01845,1.52152,1.02307,0.14301,,0.0081,0.06827,0.575
13,54,hsic,HSIC,0.0,1.0,50,0.0,1.53323,0.98793,0.01845,2.7036,1.31572,0.14749,,0.00835,0.13205,0.7
13,54,hsic,HSIC,0.0,1.0,100,1.0,1.09821,0.86079,0.01071,1.4953,1.01481,0.12699,,0.00725,0.06198,0.6
13,54,hsic,HSIC,0.0,1.0,100,0.0,1.09821,0.86079,0.01071,2.62236,1.29185,0.12864,,0.00735,0.12916,0.675
13,54,hsic,HSIC,0.0,1.0,300,1.0,1.2267,0.92423,0.04638,1.46663,1.0078,0.12348,,0.0071,0.06025,0.525
13,54,hsic,HSIC,0.0,1.0,300,0.0,1.2267,0.92423,0.04638,2.63973,1.29471,0.12312,,0.00712,0.13339,0.65
13,54,hsic,HSIC,0.0,1.0,500,1.0,1.12784,0.88205,0.01808,1.48779,1.01375,0.12886,,0.00736,0.05448,0.6
13,54,hsic,HSIC,0.0,1.0,500,0.0,1.12784,0.88205,0.01808,2.58272,1.28111,0.13018,,0.00743,0.12094,0.65
13,54,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,50,1.0,1.2673,0.94128,0.08182,1.59911,1.02031,0.0471,,0.00583,0.0087,0.65
13,54,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,1.0,0.9666,0.81035,0.01833,1.35124,0.95279,0.04367,,0.00573,0.00837,0.7
13,54,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,1.0,1.04647,0.86222,0.03352,1.28838,0.94003,0.04285,,0.00544,0.00829,0.675
13,54,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,1.0,1.06119,0.87194,0.03404,1.2706,0.93748,0.04286,,0.00528,0.00825,0.675
13,54,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,1.0,1.05777,0.87064,0.03402,1.29356,0.94304,0.04454,,0.00535,0.0083,0.65
13,54,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,1.0,1.03863,0.86982,0.03226,1.1237,0.90832,0.02714,,0.00332,0.01173,0.55
13,54,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,1.0,1.04859,0.87379,0.03322,1.24606,0.93982,0.04676,,0.00569,0.01126,0.675
13,54,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,1.0,1.04604,0.872,0.03337,1.24973,0.94227,0.05003,,0.00598,0.01214,0.625
13,54,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,1.0,1.05161,0.87673,0.03281,1.20278,0.93191,0.04509,,0.00462,0.01432,0.625
13,54,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,50,0.0,1.2673,0.94128,0.08182,2.40521,1.21994,0.08571,,0.0059,0.02457,0.575
13,54,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.0,0.9666,0.81035,0.01833,1.97001,1.11328,0.07213,,0.00539,0.02553,0.65
