Experiment,Seed,Loss,Conf,Alpha,Beta,N,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
2,43,mse,MSE,1.0,0.0,100,2.41758,1.08522,0.10564,2.17795,1.18587,0.12138,0.21156,0.0061,0.05514,0.75
2,43,mse,MSE,1.0,0.0,300,2.09754,0.90202,0.02009,4.91249,1.37237,0.11594,0.24632,0.00372,0.0613,0.68333
2,43,mse,MSE,1.0,0.0,500,5.46453,0.92749,0.02017,2.23696,0.8683,0.03774,0.02626,0.00222,0.03166,0.69
3,44,hsic,HSIC,0.0,1.0,100,1.97044,0.8538,0.08926,13.89344,2.29703,0.10278,0.22853,0.0085,0.08644,0.6
3,44,hsic,HSIC,0.0,1.0,300,2.20242,0.94915,0.07748,11.83422,2.03795,0.16732,0.41654,0.0055,0.17046,0.81667
3,44,hsic,HSIC,0.0,1.0,500,3.80921,1.62521,0.02521,18.23224,2.12127,0.28096,0.44013,0.00362,0.12151,0.84
3,44,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,1.11287,0.78785,0.07259,3.11809,1.35764,0.1818,0.37694,0.00709,0.05998,0.6
3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,1.22865,0.78968,0.08659,2.64478,1.29685,0.17464,0.37419,0.00644,0.0594,0.7
3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,1.02835,0.7843,0.06877,2.43784,1.23603,0.16551,0.36769,0.00569,0.05221,0.6
3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,1.10414,0.80094,0.07039,2.35399,1.20361,0.14864,0.3481,0.00556,0.05781,0.55
3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,1.08695,0.79857,0.06909,2.32122,1.20877,0.14577,0.33474,0.00589,0.05548,0.6
3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,1.16273,0.81351,0.0854,2.33702,1.21209,0.15573,0.34557,0.0061,0.05909,0.55
3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,1.16503,0.8175,0.08341,2.356,1.20179,0.16124,0.35365,0.00623,0.05626,0.6
3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,1.2626,0.831,0.09493,2.47343,1.18242,0.15504,0.34419,0.00606,0.06378,0.65
