Experiment,Seed,Loss,Conf,Alpha,Beta,N,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,1.0622,0.82199,0.0404,1.43553,0.97546,0.03335,0.10388,0.00298,0.0263,0.61667
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,1.0648,0.82237,0.0402,1.3374,0.93498,0.03433,0.09849,0.00253,0.02105,0.51667
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,1.06369,0.82207,0.0401,1.08262,0.83064,0.01751,0.05754,0.00255,0.01748,0.56667
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,1.0636,0.82206,0.0403,1.08377,0.83051,0.01678,0.05491,0.00254,0.01739,0.58333
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,1.09051,0.83167,0.04582,1.06643,0.82417,0.01647,0.0476,0.00255,0.01759,0.61667
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,1.06935,0.84164,0.01185,1.13286,0.83293,0.01982,0.0167,0.00127,0.00549,0.52
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,1.05133,0.83503,0.01012,1.51543,0.93931,0.04258,0.06618,0.00147,0.00697,0.52
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,1.0317,0.82746,0.00864,1.56248,0.95507,0.05367,0.06119,0.00146,0.00723,0.58
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,1.02467,0.82336,0.00817,1.51467,0.94356,0.05512,0.06166,0.00142,0.00733,0.6
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,1.02016,0.8207,0.00791,1.4548,0.92839,0.05625,0.0592,0.00136,0.00745,0.54
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,1.01825,0.81956,0.00767,1.41872,0.91667,0.05745,0.05434,0.0013,0.00757,0.5
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,1.01938,0.821,0.00762,1.40173,0.91145,0.05846,0.05323,0.00132,0.00762,0.51
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,1.01881,0.82075,0.00781,1.38905,0.90787,0.05946,0.05288,0.00132,0.00765,0.51
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,1.03416,0.82921,0.01049,1.37751,0.90455,0.06046,0.05243,0.0013,0.00767,0.54
2,43,mse,MSE,1.0,0.0,100,1.03714,0.77578,0.09932,1.03223,0.83731,0.11086,0.02519,0.00247,0.01876,0.65
2,43,mse,MSE,1.0,0.0,300,1.0885,0.83184,0.04624,1.04885,0.81936,0.01769,0.03864,0.00245,0.01748,0.63333
2,43,mse,MSE,1.0,0.0,500,1.02897,0.8255,0.00995,1.36851,0.90188,0.06169,0.05219,0.0013,0.00768,0.52
3,44,hsic,HSIC,0.0,1.0,100,1.25717,0.95163,0.07758,2.89628,1.27294,0.11561,0.12885,0.00346,0.12368,0.7
3,44,hsic,HSIC,0.0,1.0,300,1.42011,0.97105,0.02904,6.04988,1.5976,0.14821,0.29208,0.00415,0.03269,0.58333
3,44,hsic,HSIC,0.0,1.0,500,1.83752,1.02635,0.0411,6.68496,1.74409,0.20601,0.40804,0.00341,0.04203,0.75
