Experiment,Seed,Loss,Conf,Alpha,Beta,N,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,1.01783,0.87275,0.01143,1.00365,0.85672,0.01157,0.00431,0.00059,0.00661,0.53
4,45,mse,MSE,1.0,0.0,100,1.13942,0.88404,0.11624,1.46374,1.01849,0.05637,0.0593,0.00317,0.08398,0.5
4,45,mse,MSE,1.0,0.0,300,1.0062,0.85898,0.00616,1.11162,0.91748,0.01165,0.00868,0.00166,0.01417,0.58333
4,45,mse,MSE,1.0,0.0,500,1.02053,0.87223,0.01094,1.00622,0.85723,0.011,0.00504,0.00059,0.00663,0.54
5,46,hsic,HSIC,0.0,1.0,100,2.04435,1.18506,0.1649,4.44465,1.52396,0.11452,0.18566,0.0055,0.03013,0.65
5,46,hsic,HSIC,0.0,1.0,300,1.27861,0.94108,0.01052,4.31465,1.57624,0.22634,0.22369,0.00475,0.03303,0.65
5,46,hsic,HSIC,0.0,1.0,500,1.6668,1.08262,0.01879,4.7646,1.63312,0.28332,0.36484,0.00664,0.03401,0.76
5,46,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,2.04384,1.18494,0.16484,4.40231,1.52062,0.11235,0.18537,0.00551,0.02972,0.65
5,46,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,2.04322,1.18479,0.16468,4.08814,1.48123,0.1125,0.17968,0.00546,0.02877,0.65
5,46,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,2.04294,1.18473,0.16465,1.96094,1.06812,0.03435,0.16295,0.00233,0.04075,0.5
5,46,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,2.04296,1.18473,0.16466,1.80028,1.03119,0.04942,0.17179,0.00166,0.04311,0.5
5,46,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,2.00747,1.17638,0.15798,1.82605,1.05265,0.07444,0.21217,0.00148,0.0408,0.5
5,46,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,1.99565,1.17353,0.15542,1.76677,1.03689,0.04542,0.19619,0.0022,0.03696,0.55
5,46,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,1.95399,1.16357,0.14769,1.86469,1.05236,0.04343,0.18759,0.00226,0.03718,0.55
5,46,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,1.79087,1.12169,0.12006,1.76234,1.0346,0.05017,0.21168,0.00213,0.04075,0.6
5,46,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,1.9182,1.15458,0.14052,1.75075,1.03253,0.0476,0.21645,0.00202,0.03945,0.55
5,46,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,0.98294,0.845,0.01146,1.19148,0.95863,0.03236,0.02866,0.00129,0.00857,0.56667
5,46,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,0.98033,0.8469,0.01103,1.24767,0.9833,0.03771,0.0248,0.00134,0.00877,0.55
5,46,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,0.98383,0.84951,0.01172,1.19451,0.95999,0.03321,0.02485,0.00131,0.00942,0.6
5,46,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,0.99196,0.85203,0.01332,1.17319,0.94931,0.03125,0.02362,0.00126,0.00951,0.56667
5,46,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,0.99124,0.85316,0.01237,1.16775,0.94484,0.03045,0.02234,0.00125,0.00947,0.56667
5,46,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,0.99107,0.85406,0.01182,1.1883,0.94675,0.04051,0.02397,0.00135,0.01074,0.58333
5,46,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,0.99397,0.85543,0.01226,1.18494,0.94518,0.04571,0.02712,0.00122,0.01092,0.58333
5,46,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,0.98892,0.85663,0.0099,1.17005,0.94039,0.04334,0.02558,0.00111,0.01053,0.6
5,46,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,1.00747,0.86129,0.01336,1.1661,0.93795,0.04413,0.02463,0.00111,0.01074,0.55
5,46,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,1.06052,0.8948,0.01901,1.90426,1.12157,0.02592,0.05816,0.00215,0.01248,0.66
5,46,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,1.05197,0.88912,0.01918,1.51666,0.99762,0.03854,0.05587,0.00228,0.0141,0.68
