Experiment,Seed,Loss,Conf,Alpha,Beta,N,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,1.23006,0.93181,0.10629,1.62162,1.01339,0.04574,0.07942,0.00167,0.01075,0.525
4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,1.21957,0.92821,0.10917,1.5179,0.9908,0.04899,0.06696,0.00162,0.01058,0.525
4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,1.21739,0.92741,0.11279,1.4755,0.97881,0.05077,0.05917,0.00156,0.00937,0.525
4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,1.20933,0.92461,0.11258,1.45054,0.97104,0.05335,0.05287,0.00152,0.00875,0.55
4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,1.20785,0.92423,0.11386,1.44429,0.96931,0.05667,0.0487,0.00151,0.00857,0.525
4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.97451,0.84121,0.03363,1.43301,0.96787,0.05903,0.04409,0.00172,0.00646,0.55
4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.96501,0.83797,0.03186,1.42376,0.96775,0.06057,0.04068,0.00174,0.00626,0.525
4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.95042,0.83284,0.03606,1.42008,0.96888,0.06163,0.03836,0.00179,0.00617,0.5
4,45,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,0.9017,0.79738,0.02055,1.32648,0.956,0.03693,0.01891,0.00166,0.01128,0.575
4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.8606,0.78152,0.01769,1.40615,0.97191,0.03606,0.02709,0.0017,0.01188,0.625
4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.8495,0.77575,0.01895,1.37743,0.96615,0.03657,0.02637,0.00174,0.0117,0.675
4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.87001,0.77856,0.02324,1.35919,0.96332,0.03649,0.02528,0.00171,0.01197,0.625
