Experiment,Seed,Loss,Conf,Alpha,Beta,N,Y_do,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,1.0,1.28391,0.63708,0.26844,0.62502,0.46604,0.08751,,0.0,0.04606,0.675
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,1.0,1.74042,0.82379,0.39544,0.66353,0.46684,0.08139,,0.0,0.04627,0.725
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,1.0,1.73519,0.82609,0.39642,0.35539,0.40637,0.04982,,0.0,0.04509,0.675
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,1.0,1.72127,0.8246,0.39653,0.45064,0.42633,0.05679,,0.0,0.04603,0.65
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,0.0,0.69521,0.58757,0.04215,0.58542,0.59524,0.04445,,0.00308,0.03097,0.6
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,0.0,0.54606,0.53931,0.0578,0.73165,0.61107,0.03034,,0.00128,0.0278,0.55
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,0.0,0.93864,0.51947,0.09881,0.66539,0.59652,0.02294,,0.0016,0.02806,0.55
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,0.0,0.94523,0.51944,0.10651,0.63345,0.5933,0.01907,,0.00179,0.02832,0.625
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,0.0,0.93843,0.51837,0.11201,0.61396,0.5939,0.01697,,0.00191,0.02858,0.65
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,0.0,1.28391,0.63708,0.26844,1.02301,0.691,0.04623,,0.0,0.02973,0.625
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,0.0,1.74042,0.82379,0.39544,1.04528,0.68747,0.04264,,0.0,0.03025,0.65
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,0.0,1.73519,0.82609,0.39642,0.74036,0.63341,0.02581,,0.00102,0.02956,0.675
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,0.0,1.72127,0.8246,0.39653,0.84185,0.65177,0.0297,,0.00056,0.03071,0.65
2,43,mse,MSE,1.0,0.0,50,1.0,2.14282,0.72333,0.20787,0.18316,0.33284,0.04706,,0.00214,0.02629,0.65
2,43,mse,MSE,1.0,0.0,50,0.0,2.14282,0.72333,0.20787,0.58572,0.60291,0.05804,,0.0038,0.03524,0.7
2,43,mse,MSE,1.0,0.0,100,1.0,1.70824,0.63467,0.15668,0.32535,0.46885,0.33847,,0.02433,0.071,0.725
2,43,mse,MSE,1.0,0.0,100,0.0,1.70824,0.63467,0.15668,0.84053,0.7307,0.2455,,0.01368,0.04859,0.7
2,43,mse,MSE,1.0,0.0,300,1.0,0.40969,0.4849,0.13758,0.29342,0.43202,0.31693,,0.02182,0.06974,0.775
2,43,mse,MSE,1.0,0.0,300,0.0,0.40969,0.4849,0.13758,0.77721,0.68976,0.23397,,0.01327,0.04787,0.7
2,43,mse,MSE,1.0,0.0,500,1.0,1.71862,0.82463,0.39675,0.44633,0.42008,0.05601,,0.0,0.04652,0.675
2,43,mse,MSE,1.0,0.0,500,0.0,1.71862,0.82463,0.39675,0.8353,0.6481,0.02722,,0.00062,0.03215,0.675
3,44,hsic,HSIC,0.0,1.0,50,1.0,4.32422,1.20676,0.3248,1.13924,0.82351,0.4978,,0.01772,0.17344,0.875
3,44,hsic,HSIC,0.0,1.0,50,0.0,4.32422,1.20676,0.3248,1.05774,0.77491,0.215,,0.00413,0.13433,0.775
3,44,hsic,HSIC,0.0,1.0,100,1.0,4.11403,1.05569,0.39202,0.96373,0.77244,0.1882,,0.01806,0.31301,0.875
3,44,hsic,HSIC,0.0,1.0,100,0.0,4.11403,1.05569,0.39202,1.41314,0.92901,0.12583,,0.00176,0.28296,0.875
3,44,hsic,HSIC,0.0,1.0,300,1.0,4.68306,1.07614,0.39313,1.42577,1.09237,0.03126,,0.00079,0.34494,0.925
3,44,hsic,HSIC,0.0,1.0,300,0.0,4.68306,1.07614,0.39313,1.64398,1.12206,0.02312,,0.00227,0.32638,0.925
3,44,hsic,HSIC,0.0,1.0,500,1.0,4.08491,1.29449,0.18024,0.37308,0.51184,0.08858,,0.00241,0.30188,0.95
3,44,hsic,HSIC,0.0,1.0,500,0.0,4.08491,1.29449,0.18024,0.6325,0.6428,0.03316,,0.00162,0.27786,0.9
3,44,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,50,1.0,3.51763,0.88829,0.33373,0.2952,0.44353,0.11645,,0.00725,0.04959,0.7
3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,1.0,2.13996,0.68639,0.24793,0.28169,0.42096,0.12499,,0.00701,0.05125,0.7
3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,1.0,2.86217,0.80979,0.32522,0.24254,0.38229,0.11681,,0.00713,0.04875,0.7
3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,1.0,2.89247,0.81965,0.33492,0.29161,0.39297,0.1433,,0.00354,0.03981,0.675
3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,1.0,2.85188,0.81849,0.33853,0.78066,0.65706,0.6006,,0.02744,0.10444,0.725
3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,1.0,4.03258,0.96443,0.39002,0.82464,0.666,0.61552,,0.0275,0.11021,0.75
3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,1.0,4.15831,0.97621,0.3919,0.25657,0.37225,0.08062,,0.0025,0.03468,0.625
3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,1.0,4.26302,0.989,0.39261,1.3306,0.78253,0.68181,,0.02786,0.15424,0.875
3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,1.0,4.24792,0.98715,0.39256,1.32923,0.78211,0.68176,,0.02786,0.15424,0.875
3,44,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,50,0.0,3.51763,0.88829,0.33373,0.61078,0.62525,0.06591,,0.00518,0.02539,0.525
3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.0,2.13996,0.68639,0.24793,0.57721,0.59732,0.0482,,0.00453,0.02328,0.55
3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.0,2.86217,0.80979,0.32522,0.59028,0.59728,0.06412,,0.00511,0.02465,0.575
3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.0,2.89247,0.81965,0.33492,0.57065,0.58542,0.02139,,0.00234,0.02418,0.6
3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.0,2.85188,0.81849,0.33853,1.18049,0.81299,0.35906,,0.012,0.06336,0.65
3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.0,4.03258,0.96443,0.39002,1.19272,0.81689,0.36684,,0.01231,0.06803,0.625
3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.0,4.15831,0.97621,0.3919,0.58636,0.60086,0.02238,,0.00215,0.02338,0.65
3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.0,4.26302,0.989,0.39261,1.63082,0.90833,0.42065,,0.01234,0.11166,0.725
3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.0,4.24792,0.98715,0.39256,1.63064,0.90828,0.4207,,0.01235,0.11167,0.725
3,44,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,1.0,3.98641,1.04853,0.39195,0.27076,0.3638,0.04748,,0.00189,0.07523,0.725
3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,1.0,3.08117,0.99377,0.39138,0.31718,0.37271,0.05188,,0.0,0.06974,0.65
3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,1.0,2.8016,0.60325,0.09197,0.26695,0.36157,0.03947,,0.00021,0.06845,0.675
3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,1.0,3.07423,0.6089,0.09962,0.26882,0.38542,0.03479,,0.00048,0.06765,0.725
3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,1.0,8.96879,1.056,0.38955,0.24994,0.37784,0.0308,,0.0007,0.06161,0.775
3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,1.0,8.63373,1.0533,0.39105,0.25143,0.38717,0.02587,,0.00094,0.06116,0.75
3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,1.0,9.74172,1.06894,0.39245,0.25204,0.39444,0.02165,,0.00128,0.06031,0.675
3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,1.0,10.72229,1.07893,0.39365,0.54789,0.5415,0.17534,,0.00153,0.06599,0.625
3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,1.0,9.8955,1.05897,0.39522,0.46527,0.49675,0.1253,,0.0015,0.06307,0.675
3,44,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,0.0,3.98641,1.04853,0.39195,0.61334,0.60541,0.07412,,0.0049,0.06283,0.775
3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.0,3.08117,0.99377,0.39138,0.61483,0.58951,0.03509,,0.00288,0.05865,0.675
3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.0,2.8016,0.60325,0.09197,0.61334,0.62548,0.03775,,0.00304,0.05901,0.725
3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.0,3.07423,0.6089,0.09962,0.65675,0.66628,0.04045,,0.00318,0.05991,0.725
3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.0,8.96879,1.056,0.38955,0.66108,0.67385,0.03148,,0.00283,0.05803,0.8
3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.0,8.63373,1.0533,0.39105,0.68599,0.68856,0.03208,,0.00285,0.05857,0.775
3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.0,9.74172,1.06894,0.39245,0.70295,0.7003,0.03013,,0.0027,0.05872,0.75
3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.0,10.72229,1.07893,0.39365,1.11582,0.85492,0.10692,,0.00079,0.06891,0.625
3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.0,9.8955,1.05897,0.39522,1.01636,0.82521,0.07272,,0.00089,0.06782,0.675
3,44,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,1.0,1.13603,0.70156,0.06043,0.71417,0.67112,0.04998,,0.00102,0.09323,0.8
3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,1.0,1.15988,0.63341,0.1326,0.57884,0.58121,0.03539,,0.0016,0.06502,0.8
3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,1.0,1.07012,0.59733,0.12389,0.3268,0.38628,0.03037,,0.00182,0.04846,0.775
3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,1.0,0.99218,0.57277,0.11886,0.26871,0.35197,0.02392,,0.00237,0.0475,0.75
3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,1.0,0.91504,0.55477,0.13967,0.2551,0.34683,0.02108,,0.00253,0.04799,0.725
3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,1.0,0.61778,0.54919,0.16991,0.24227,0.3397,0.01986,,0.00264,0.04781,0.775
3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,1.0,0.64178,0.54652,0.1681,0.22948,0.34363,0.02034,,0.00261,0.04624,0.7
3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,1.0,0.61583,0.53903,0.16754,0.22435,0.33979,0.0238,,0.00236,0.04627,0.675
3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,1.0,0.67629,0.55637,0.21234,0.28329,0.39688,0.23746,,0.01582,0.06355,0.7
3,44,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,0.0,1.13603,0.70156,0.06043,0.88339,0.6941,0.03007,,0.00248,0.05471,0.725
3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,0.0,1.15988,0.63341,0.1326,0.77496,0.64745,0.03316,,0.00252,0.03724,0.725
3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,0.0,1.07012,0.59733,0.12389,0.6057,0.58937,0.02795,,0.00227,0.03385,0.75
3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,0.0,0.99218,0.57277,0.11886,0.58819,0.59817,0.03103,,0.00236,0.03403,0.725
3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,0.0,0.91504,0.55477,0.13967,0.58452,0.6002,0.03786,,0.00264,0.03469,0.75
3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,0.0,0.61778,0.54919,0.16991,0.58377,0.60386,0.03878,,0.00269,0.03489,0.75
3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,0.0,0.64178,0.54652,0.1681,0.60372,0.63145,0.02155,,0.00222,0.03417,0.675
3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,0.0,0.61583,0.53903,0.16754,0.59831,0.62564,0.02388,,0.00219,0.03447,0.675
3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,0.0,0.67629,0.55637,0.21234,0.73437,0.67636,0.20148,,0.01234,0.04834,0.725
3,44,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,1.0,1.14887,0.62961,0.1103,0.19096,0.32764,0.02079,,0.00145,0.06647,0.725
3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,1.0,0.84676,0.54155,0.11313,0.28859,0.35666,0.04056,,0.00195,0.05014,0.7
3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,1.0,0.93818,0.54287,0.1325,0.24372,0.34103,0.02432,,0.00209,0.04612,0.675
3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,1.0,0.69215,0.50423,0.12682,0.25899,0.35912,0.02075,,0.00206,0.0454,0.725
3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,1.0,0.74579,0.5089,0.11966,0.24468,0.36382,0.01633,,0.00185,0.04551,0.7
3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,1.0,0.64069,0.49731,0.12228,0.22822,0.35615,0.0176,,0.00177,0.04495,0.625
3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,1.0,0.55039,0.48833,0.12892,0.22348,0.3605,0.02307,,0.00123,0.045,0.7
3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,1.0,0.63088,0.50202,0.13305,0.24752,0.37867,0.04241,,0.00034,0.04602,0.725
3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,1.0,0.62348,0.50346,0.14058,0.27362,0.41155,0.27914,,0.01954,0.06649,0.65
3,44,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,0.0,1.14887,0.62961,0.1103,0.59109,0.59606,0.06669,,0.0037,0.03522,0.7
3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,0.0,0.84676,0.54155,0.11313,0.60901,0.58525,0.01083,,0.00164,0.02727,0.625
3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,0.0,0.93818,0.54287,0.1325,0.58872,0.60135,0.01193,,0.00177,0.02718,0.575
3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,0.0,0.69215,0.50423,0.12682,0.6137,0.62005,0.0128,,0.00185,0.02839,0.675
3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,0.0,0.74579,0.5089,0.11966,0.60678,0.62249,0.01354,,0.00186,0.02842,0.675
3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,0.0,0.64069,0.49731,0.12228,0.59471,0.61843,0.01543,,0.0018,0.02855,0.675
3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,0.0,0.55039,0.48833,0.12892,0.59351,0.62077,0.01817,,0.00162,0.02848,0.625
3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,0.0,0.63088,0.50202,0.13305,0.6104,0.6208,0.02277,,0.00099,0.0278,0.725
3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,0.0,0.62348,0.50346,0.14058,0.77029,0.68488,0.23131,,0.0132,0.04462,0.675
3,44,mse,MSE,1.0,0.0,50,1.0,4.24784,0.9871,0.39257,0.77696,0.64377,0.61481,,0.02749,0.11571,0.75
3,44,mse,MSE,1.0,0.0,50,0.0,4.24784,0.9871,0.39257,1.221,0.81962,0.37181,,0.01209,0.07291,0.675
3,44,mse,MSE,1.0,0.0,100,1.0,2.88264,0.62228,0.1454,0.43744,0.44649,0.04073,,0.00038,0.0616,0.65
3,44,mse,MSE,1.0,0.0,100,0.0,2.88264,0.62228,0.1454,0.96033,0.78821,0.02146,,0.00073,0.06905,0.65
3,44,mse,MSE,1.0,0.0,300,1.0,0.63923,0.54855,0.20767,0.35866,0.47217,0.3898,,0.02681,0.07327,0.8
3,44,mse,MSE,1.0,0.0,300,0.0,0.63923,0.54855,0.20767,0.80343,0.70329,0.25283,,0.01421,0.04934,0.725
3,44,mse,MSE,1.0,0.0,500,1.0,0.60074,0.50194,0.15078,0.32512,0.46234,0.3857,,0.02725,0.07587,0.8
3,44,mse,MSE,1.0,0.0,500,0.0,0.60074,0.50194,0.15078,0.83543,0.71353,0.2743,,0.01444,0.04579,0.7
4,45,hsic,HSIC,0.0,1.0,50,1.0,11.76952,1.38858,0.31018,1.35524,0.79395,0.66012,,0.02628,0.09408,0.725
4,45,hsic,HSIC,0.0,1.0,50,0.0,11.76952,1.38858,0.31018,1.49878,0.87333,0.3848,,0.01046,0.04107,0.65
4,45,hsic,HSIC,0.0,1.0,100,1.0,3.51864,1.05152,0.2459,1.02616,0.77955,0.43034,,0.01234,0.36693,0.9
4,45,hsic,HSIC,0.0,1.0,100,0.0,3.51864,1.05152,0.2459,1.02762,0.74885,0.22371,,0.00309,0.36336,0.9
4,45,hsic,HSIC,0.0,1.0,300,1.0,2.13057,0.71813,0.09138,0.64419,0.51414,0.22127,,0.00212,0.29638,0.925
4,45,hsic,HSIC,0.0,1.0,300,0.0,2.13057,0.71813,0.09138,1.11268,0.75325,0.21291,,0.00198,0.2703,0.875
4,45,hsic,HSIC,0.0,1.0,500,1.0,2.05134,0.87501,0.0824,0.49558,0.51937,0.16831,,0.00191,0.23765,0.875
4,45,hsic,HSIC,0.0,1.0,500,0.0,2.05134,0.87501,0.0824,0.72803,0.67423,0.07763,,0.00235,0.20728,0.85
4,45,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,50,1.0,13.02115,1.4145,0.3257,1.33262,0.78968,0.65505,,0.02597,0.09406,0.75
4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,1.0,7.48681,1.25486,0.39581,1.30052,0.78092,0.65311,,0.02608,0.09356,0.725
4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,1.0,6.09207,1.17384,0.38451,1.34685,0.78731,0.6753,,0.02729,0.09059,0.675
4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,1.0,5.81642,1.14834,0.3755,0.81335,0.6727,0.57265,,0.02635,0.09243,0.675
4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,1.0,5.8697,1.15018,0.37644,1.31276,0.78079,0.67384,,0.02743,0.09016,0.7
4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,1.0,4.58893,1.05129,0.38462,1.2729,0.77374,0.67009,,0.02755,0.09033,0.675
4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,1.0,4.58743,1.05101,0.38466,1.23941,0.76727,0.66662,,0.02752,0.09012,0.675
4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,1.0,4.52775,1.0458,0.38549,1.25074,0.76797,0.66582,,0.02739,0.08954,0.7
4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,1.0,4.525,1.04538,0.38577,1.22223,0.76294,0.66448,,0.02759,0.08923,0.7
4,45,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,50,0.0,13.02115,1.4145,0.3257,1.47002,0.86655,0.37884,,0.01045,0.04103,0.625
4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.0,7.48681,1.25486,0.39581,1.48129,0.86849,0.38067,,0.01041,0.04097,0.65
4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.0,6.09207,1.17384,0.38451,1.62573,0.90571,0.41517,,0.01197,0.04197,0.625
4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.0,5.81642,1.14834,0.3755,1.22822,0.81464,0.32954,,0.01047,0.04171,0.6
4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.0,5.8697,1.15018,0.37644,1.60898,0.90357,0.41507,,0.01206,0.04206,0.65
4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.0,4.58893,1.05129,0.38462,1.58718,0.89988,0.41319,,0.01214,0.04203,0.65
4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.0,4.58743,1.05101,0.38466,1.56182,0.89503,0.40993,,0.01207,0.04199,0.65
4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.0,4.52775,1.0458,0.38549,1.58363,0.89784,0.40909,,0.01193,0.04202,0.675
4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.0,4.525,1.04538,0.38577,1.55587,0.89233,0.40481,,0.01199,0.04206,0.675
4,45,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,1.0,1.84642,0.76921,0.24388,0.25528,0.39299,0.05105,,0.00125,0.06355,0.675
4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,1.0,0.64142,0.59292,0.07077,0.23948,0.37794,0.05583,,0.002,0.05813,0.675
4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,1.0,1.78545,0.68685,0.26781,0.22687,0.36756,0.04181,,0.00158,0.05439,0.65
4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,1.0,1.76014,0.68636,0.27422,0.22383,0.36868,0.03757,,0.0016,0.05289,0.7
4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,1.0,1.83499,0.70436,0.28821,0.21834,0.35155,0.04654,,0.00161,0.0498,0.75
4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,1.0,1.71252,0.70006,0.29627,0.20682,0.33006,0.03149,,0.00153,0.04385,0.625
4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,1.0,1.49472,0.67423,0.28841,0.21041,0.32896,0.02809,,0.00148,0.04244,0.675
4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,1.0,3.82414,0.96889,0.39534,0.65182,0.61737,0.57724,,0.02882,0.24772,0.875
4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,1.0,3.82745,0.96971,0.39565,0.70725,0.63492,0.59807,,0.02898,0.25882,0.9
4,45,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,0.0,1.84642,0.76921,0.24388,0.61154,0.60793,0.08174,,0.00533,0.02933,0.675
4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.0,0.64142,0.59292,0.07077,0.63475,0.61355,0.0872,,0.00561,0.02278,0.725
4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.0,1.78545,0.68685,0.26781,0.62685,0.61173,0.08747,,0.00564,0.02251,0.675
4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.0,1.76014,0.68636,0.27422,0.62119,0.6104,0.08923,,0.00572,0.02258,0.625
4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.0,1.83499,0.70436,0.28821,0.62103,0.6086,0.08204,,0.00557,0.02128,0.6
4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.0,1.71252,0.70006,0.29627,0.62294,0.60637,0.07567,,0.00525,0.02063,0.55
4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.0,1.49472,0.67423,0.28841,0.62679,0.60928,0.07632,,0.00491,0.02082,0.5
4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.0,3.82414,0.96889,0.39534,1.14214,0.80471,0.36222,,0.01259,0.21814,0.825
4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.0,3.82745,0.96971,0.39565,1.18633,0.81522,0.373,,0.01268,0.23079,0.875
4,45,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,1.0,1.05154,0.56636,0.09188,0.21625,0.34146,0.05178,,0.00255,0.05118,0.75
4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,1.0,0.66224,0.52398,0.06422,0.26206,0.42242,0.20523,,0.01482,0.06631,0.675
4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,1.0,0.61183,0.51067,0.09783,0.26358,0.42188,0.23191,,0.01682,0.06932,0.725
4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,1.0,0.54785,0.48161,0.06641,0.28189,0.43626,0.27593,,0.01964,0.07033,0.75
4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,1.0,0.53924,0.47302,0.07458,0.27485,0.42756,0.28157,,0.02015,0.07042,0.75
4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,1.0,0.54265,0.47209,0.0784,0.25794,0.40795,0.26876,,0.01942,0.07019,0.75
4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,1.0,0.52746,0.47008,0.08251,0.25794,0.40719,0.26963,,0.01955,0.06705,0.675
4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,1.0,0.52029,0.46899,0.08049,0.26055,0.40867,0.27662,,0.02005,0.06538,0.675
