Experiment,Seed,Loss,Conf,Alpha,Beta,N,Y_do,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,1.0,0.48371,0.54069,0.16388,0.34201,0.5076,0.10219,,0.01202,0.02328,0.5
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,1.0,0.48335,0.54153,0.15953,0.33467,0.50268,0.09748,,0.01158,0.02246,0.5
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,1.0,0.48318,0.54031,0.1596,0.3265,0.49693,0.09155,,0.01098,0.02101,0.5
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,1.0,0.48529,0.53894,0.15838,0.32449,0.49559,0.09053,,0.01087,0.02071,0.525
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,1.0,0.48708,0.54189,0.15648,0.32521,0.49548,0.09876,,0.0114,0.02127,0.525
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,1.0,0.48472,0.53796,0.15552,0.32863,0.49717,0.10264,,0.01178,0.02084,0.525
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,0.0,0.76834,0.62774,0.17654,1.08805,0.90455,0.07294,,0.00925,0.04232,0.65
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.0,0.47851,0.5355,0.16248,1.10808,0.90779,0.08305,,0.01016,0.04327,0.675
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.0,0.48194,0.54511,0.16618,1.08805,0.90296,0.07333,,0.00942,0.04201,0.65
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.0,0.48371,0.54069,0.16388,1.0744,0.89914,0.07001,,0.00917,0.04149,0.65
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.0,0.48335,0.54153,0.15953,1.06057,0.89539,0.06697,,0.00894,0.04114,0.65
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.0,0.48318,0.54031,0.1596,1.04225,0.88999,0.06176,,0.0085,0.04043,0.65
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.0,0.48529,0.53894,0.15838,1.03977,0.88874,0.0612,,0.00848,0.0404,0.675
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.0,0.48708,0.54189,0.15648,1.03964,0.8876,0.06389,,0.00867,0.04097,0.6
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.0,0.48472,0.53796,0.15552,1.04318,0.8891,0.06491,,0.00882,0.04086,0.6
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,1.0,0.46275,0.55677,0.12705,0.33829,0.50624,0.09026,,0.00974,0.02461,0.575
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,1.0,0.44614,0.537,0.13425,0.31612,0.48796,0.0706,,0.00808,0.02241,0.575
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,1.0,0.44622,0.53605,0.13346,0.31193,0.48173,0.06866,,0.00809,0.02132,0.525
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,1.0,0.43798,0.52337,0.13313,0.30953,0.47711,0.06566,,0.00802,0.02016,0.55
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,1.0,0.43364,0.51144,0.12919,0.30692,0.47348,0.06123,,0.00779,0.01925,0.525
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,1.0,0.43311,0.51041,0.12697,0.30547,0.47181,0.05837,,0.00767,0.0186,0.55
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,1.0,0.43541,0.51047,0.12493,0.30678,0.47069,0.0523,,0.00742,0.01749,0.55
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,1.0,0.43442,0.50768,0.12397,0.3059,0.46992,0.05081,,0.0074,0.01712,0.525
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,1.0,0.43125,0.5029,0.12327,0.30563,0.46954,0.04992,,0.00741,0.0167,0.575
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,0.0,0.46275,0.55677,0.12705,1.11208,0.91517,0.07383,,0.0091,0.03796,0.65
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,0.0,0.44614,0.537,0.13425,1.05651,0.89723,0.05574,,0.00759,0.03775,0.625
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,0.0,0.44622,0.53605,0.13346,1.04504,0.89077,0.05496,,0.0076,0.0381,0.65
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,0.0,0.43798,0.52337,0.13313,1.03536,0.8842,0.05277,,0.00749,0.03828,0.65
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,0.0,0.43364,0.51144,0.12919,1.0279,0.87947,0.0498,,0.00729,0.03824,0.575
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,0.0,0.43311,0.51041,0.12697,1.02317,0.87606,0.04775,,0.00717,0.03807,0.625
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,0.0,0.43541,0.51047,0.12493,1.00418,0.86927,0.03611,,0.00623,0.0365,0.675
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,0.0,0.43442,0.50768,0.12397,1.00672,0.86886,0.03665,,0.00635,0.03697,0.7
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,0.0,0.43125,0.5029,0.12327,1.00483,0.86751,0.03491,,0.00624,0.0365,0.7
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,1.0,0.55754,0.6202,0.06392,0.35608,0.51679,0.11184,,0.01257,0.02666,0.575
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,1.0,0.45037,0.54276,0.1328,0.36322,0.50832,0.05556,,0.0077,0.02964,0.55
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,1.0,0.44768,0.53436,0.13116,0.37774,0.51809,0.05569,,0.00922,0.02761,0.5
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,1.0,0.44602,0.52472,0.1293,0.34567,0.50001,0.05294,,0.00867,0.02446,0.55
