Experiment,Seed,Loss,Conf,Alpha,Beta,N,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,0.54741,0.5104,0.14329,0.91879,0.71002,0.03183,0.06627,0.00177,0.02146,0.5
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,0.54219,0.50149,0.15234,1.04101,0.74454,0.12448,0.04796,0.00177,0.02324,0.51667
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,0.54073,0.49788,0.15966,1.04779,0.7483,0.12525,0.04816,0.0017,0.02272,0.5
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,0.53697,0.49666,0.16524,1.06858,0.75736,0.13979,0.04827,0.00167,0.02495,0.5
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,0.51496,0.48539,0.16299,1.1581,0.7956,0.17706,0.05154,0.00145,0.03089,0.5
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,0.97815,0.57513,0.16103,0.71535,0.62504,0.0759,0.05002,0.00193,0.03747,0.66
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,0.91335,0.57946,0.17143,0.85123,0.69597,0.15336,0.0527,0.00237,0.0319,0.72
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,0.87657,0.58818,0.17202,0.7407,0.61476,0.04755,0.04963,0.00208,0.02833,0.68
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,0.79718,0.58167,0.1664,0.71301,0.6126,0.0451,0.04525,0.00247,0.02425,0.71
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,0.72377,0.56296,0.15739,0.69354,0.6109,0.04575,0.04506,0.00254,0.02121,0.67
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,0.65645,0.53834,0.14931,0.77629,0.64697,0.07278,0.03905,0.00275,0.01982,0.67
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,0.63692,0.5309,0.15078,0.77421,0.67139,0.17329,0.03705,0.00089,0.02262,0.72
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,0.53305,0.48829,0.12922,0.79413,0.67869,0.17443,0.04037,0.0012,0.02067,0.73
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,0.50954,0.48574,0.13879,0.82176,0.66741,0.1355,0.05421,0.00165,0.01867,0.7
2,43,mse,MSE,1.0,0.0,100,0.44454,0.42019,0.17236,0.88562,0.74901,0.2259,0.11063,0.00149,0.07557,0.65
2,43,mse,MSE,1.0,0.0,300,0.51321,0.4873,0.17406,1.23736,0.82348,0.19028,0.05716,0.0017,0.02983,0.51667
2,43,mse,MSE,1.0,0.0,500,0.48037,0.47872,0.14197,0.98763,0.73233,0.20342,0.05085,0.00137,0.02214,0.76
3,44,hsic,HSIC,0.0,1.0,100,1.09657,0.84136,0.1746,2.47117,1.05915,0.10407,0.18579,0.00422,0.30825,0.8
3,44,hsic,HSIC,0.0,1.0,300,1.00328,0.70797,0.07264,5.41791,1.11957,0.07782,0.08021,0.00503,0.28703,0.9
3,44,hsic,HSIC,0.0,1.0,500,2.91355,0.80276,0.18926,48.84085,1.76924,0.06234,0.04487,0.00448,0.10462,0.8
3,44,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,0.52995,0.50672,0.18928,1.64279,0.88186,0.10831,0.17006,0.00256,0.03646,0.5
3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.49365,0.48628,0.18363,1.65981,0.9006,0.12792,0.16881,0.00282,0.04197,0.65
3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.47611,0.47573,0.19159,1.66151,0.9002,0.12881,0.16862,0.00242,0.05486,0.6
3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.42233,0.44918,0.17166,1.65815,0.89483,0.12636,0.16873,0.00153,0.03411,0.6
3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.4244,0.4468,0.16025,1.6493,0.8928,0.12634,0.16738,0.00217,0.02499,0.5
3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.45,0.45948,0.16194,1.64022,0.88921,0.12767,0.16533,0.00271,0.02478,0.5
