Experiment,Seed,Loss,Conf,Alpha,Beta,N,Y_do,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
1,42,mse,MSE,1.0,0.0,50,0.0,60.43194,2.12934,0.03369,2.49468,1.28149,0.18884,,0.00808,0.07381,0.625
1,42,mse,MSE,1.0,0.0,100,1.0,1.68815,1.0548,0.01864,1.41035,0.98226,0.08055,,0.00654,0.01836,0.675
1,42,mse,MSE,1.0,0.0,100,0.0,1.68815,1.0548,0.01864,1.37525,0.96997,0.09056,,0.0075,0.0132,0.675
1,42,mse,MSE,1.0,0.0,300,1.0,1.43788,0.99999,0.01686,1.29681,0.9196,0.0363,,0.00662,0.01892,0.55
1,42,mse,MSE,1.0,0.0,300,0.0,1.43788,0.99999,0.01686,1.63909,1.03004,0.07685,,0.00694,0.03991,0.6
1,42,mse,MSE,1.0,0.0,500,1.0,1.53642,1.01306,0.00965,1.25895,0.9023,0.04801,,0.0074,0.01639,0.5
1,42,mse,MSE,1.0,0.0,500,0.0,1.53642,1.01306,0.00965,1.90953,1.12009,0.10079,,0.0081,0.05666,0.55
2,43,hsic,HSIC,0.0,1.0,50,1.0,3.48631,1.51873,0.01536,1.58258,1.0018,0.16676,,0.00759,0.10654,0.625
2,43,hsic,HSIC,0.0,1.0,50,0.0,3.48631,1.51873,0.01536,2.54882,1.2976,0.16896,,0.00769,0.16569,0.65
2,43,hsic,HSIC,0.0,1.0,100,1.0,2.84671,1.29817,0.14566,1.61086,1.01701,0.16369,,0.00747,0.06948,0.625
2,43,hsic,HSIC,0.0,1.0,100,0.0,2.84671,1.29817,0.14566,2.61402,1.31494,0.1656,,0.00762,0.12533,0.675
2,43,hsic,HSIC,0.0,1.0,300,1.0,2.48797,1.25954,0.01384,1.63728,1.02421,0.17341,,0.00759,0.08613,0.775
2,43,hsic,HSIC,0.0,1.0,300,0.0,2.48797,1.25954,0.01384,2.56237,1.30055,0.17602,,0.00773,0.14128,0.625
2,43,hsic,HSIC,0.0,1.0,500,1.0,2.61491,1.27868,0.01189,1.57709,1.00113,0.16505,,0.00762,0.08771,0.675
2,43,hsic,HSIC,0.0,1.0,500,0.0,2.61491,1.27868,0.01189,2.56896,1.30265,0.16692,,0.0077,0.15201,0.675
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,50,1.0,1.61517,1.03889,0.01134,1.41995,0.95551,0.09598,,0.00732,0.02327,0.5
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,1.0,1.72974,1.08476,0.0139,1.25382,0.89416,0.06118,,0.00787,0.02079,0.525
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,1.0,1.82982,1.11028,0.01591,1.21057,0.86995,0.06123,,0.0078,0.02163,0.525
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,1.0,1.76386,1.10539,0.01228,1.20323,0.86383,0.06175,,0.00776,0.02177,0.525
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,1.0,1.77391,1.09584,0.01484,1.19866,0.86052,0.0613,,0.00773,0.02187,0.525
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,1.0,1.80203,1.11322,0.01134,1.19672,0.85934,0.06098,,0.00771,0.02204,0.55
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,1.0,1.7902,1.10422,0.01219,1.19282,0.8567,0.06059,,0.0077,0.02242,0.525
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,1.0,2.09981,1.16519,0.03143,1.19241,0.85593,0.06082,,0.0077,0.02259,0.575
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,1.0,1.86814,1.12565,0.02434,1.19075,0.85531,0.06001,,0.00768,0.02303,0.525
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,50,0.0,1.61517,1.03889,0.01134,2.3425,1.24219,0.14773,,0.00783,0.06428,0.525
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.0,1.72974,1.08476,0.0139,2.14716,1.1901,0.11892,,0.0087,0.06512,0.575
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.0,1.82982,1.11028,0.01591,1.97597,1.13722,0.1196,,0.00865,0.06375,0.575
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.0,1.76386,1.10539,0.01228,1.90867,1.11629,0.12142,,0.00857,0.063,0.55
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.0,1.77391,1.09584,0.01484,1.86772,1.10396,0.12145,,0.00856,0.06228,0.575
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.0,1.80203,1.11322,0.01134,1.84696,1.09788,0.12145,,0.00854,0.06187,0.625
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.0,1.7902,1.10422,0.01219,1.77691,1.07637,0.12167,,0.00854,0.05918,0.65
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.0,2.09981,1.16519,0.03143,1.74848,1.0668,0.12243,,0.00852,0.05822,0.6
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.0,1.86814,1.12565,0.02434,1.67786,1.04324,0.12072,,0.0085,0.05399,0.575
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,1.0,2.59133,1.24844,0.13057,1.41963,0.96751,0.04306,,0.00658,0.01904,0.525
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,1.0,2.49716,1.22374,0.13638,1.32082,0.92972,0.03957,,0.00721,0.01746,0.5
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,1.0,2.41314,1.20389,0.13204,1.27607,0.91222,0.03812,,0.00718,0.01739,0.525
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,1.0,2.35431,1.18807,0.12876,1.25049,0.90105,0.03811,,0.00718,0.01748,0.55
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,1.0,2.30633,1.17526,0.12569,1.21856,0.8859,0.03794,,0.00719,0.01748,0.55
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,1.0,2.26349,1.16469,0.12168,1.20177,0.87779,0.03818,,0.00722,0.01761,0.5
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,1.0,2.16065,1.13885,0.10476,1.19635,0.87455,0.03921,,0.00726,0.01785,0.525
