Experiment,Seed,Loss,Conf,Alpha,Beta,N,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
8,49,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.94263,0.82445,0.01574,1.64618,1.01722,0.02041,0.06874,0.00359,0.04318,0.7
8,49,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.93805,0.81921,0.01552,1.55345,0.98974,0.0215,0.06877,0.00351,0.04422,0.55
8,49,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.92923,0.8161,0.01683,1.52467,0.97912,0.02271,0.06991,0.00332,0.04423,0.65
8,49,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.93217,0.80906,0.01778,1.54571,0.98677,0.02328,0.07113,0.00314,0.04589,0.65
8,49,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.93609,0.80343,0.01856,1.52047,0.97543,0.02376,0.07276,0.00295,0.04657,0.7
8,49,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,1.03303,0.83691,0.0191,1.5979,1.00312,0.02321,0.07377,0.0033,0.03825,0.6
8,49,mse,MSE,1.0,0.0,50,2.54916,1.21672,0.18412,1.85007,1.17706,0.50056,0.35045,0.00481,0.15953,0.6
8,49,mse,MSE,1.0,0.0,100,1.04968,0.84161,0.0208,1.6164,1.00811,0.02306,0.07444,0.00342,0.03822,0.6
9,50,hsic,HSIC,0.0,1.0,50,2.25664,1.22978,0.22678,7.55241,2.07549,0.33073,0.46168,0.01604,0.09067,0.7
9,50,hsic,HSIC,0.0,1.0,100,1.67893,1.06035,0.17983,2.12467,1.19177,0.18442,0.14409,0.00465,0.09435,0.65
9,50,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,50,2.29322,1.22591,0.2571,2.51662,1.34063,0.29497,0.21777,0.00999,0.09672,0.7
9,50,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,2.30609,1.22621,0.26255,2.39766,1.31152,0.26364,0.23322,0.00907,0.09712,0.7
9,50,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,2.35566,1.23557,0.27179,2.1306,1.24858,0.25116,0.1948,0.00833,0.10366,0.7
9,50,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,2.33135,1.23211,0.2932,2.06753,1.22192,0.24215,0.20029,0.00834,0.11151,0.7
9,50,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,2.94299,1.40155,0.41027,1.871,1.16722,0.22477,0.16361,0.00712,0.10842,0.7
