Experiment,Seed,Loss,Conf,Alpha,Beta,N,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,3.28363,0.66322,0.34354,37.38103,1.4556,0.12005,0.0806,0.0037,0.32242,0.85
3,44,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,3.60519,0.68977,0.35224,84.96686,2.00544,0.07818,0.12398,0.00438,0.21834,0.85
3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,3.59347,0.68886,0.35416,80.78426,1.84145,0.0597,0.11191,0.00446,0.20967,0.85
3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,3.57665,0.68766,0.35658,79.85866,1.79979,0.06206,0.10325,0.00458,0.20716,0.85
3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,3.54344,0.68699,0.35565,72.23951,1.67414,0.09735,0.09233,0.00473,0.19475,0.825
3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,3.53593,0.68598,0.35533,74.13237,1.69815,0.1241,0.10435,0.00485,0.19649,0.825
3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,3.54345,0.68467,0.35801,1.63096,0.68842,0.02979,0.04275,0.00268,0.07899,0.775
3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,3.5704,0.68461,0.36216,42.15787,1.34007,0.06055,0.06764,0.00399,0.15849,0.85
3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,3.58329,0.68476,0.36489,1.69833,0.6941,0.02244,0.03329,0.00298,0.08208,0.8
3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,3.6156,0.68689,0.37198,1.63201,0.68032,0.02132,0.03555,0.00268,0.08035,0.825
3,44,mse,MSE,1.0,0.0,50,2.973,0.64083,0.35232,86.76148,2.05455,0.38572,0.14709,0.00457,0.22158,0.825
3,44,mse,MSE,1.0,0.0,100,3.8779,0.68455,0.34229,69.42993,1.80939,0.12212,0.10357,0.00493,0.04986,0.675
3,44,mse,MSE,1.0,0.0,300,3.23983,0.66053,0.34152,77.41561,1.77883,0.25965,0.08134,0.00383,0.3448,0.85
3,44,mse,MSE,1.0,0.0,500,3.56682,0.68509,0.37126,78.86741,1.79044,0.25913,0.08271,0.00388,0.19907,0.85
4,45,hsic,HSIC,0.0,1.0,50,4.99879,0.81467,0.39242,92.85422,2.2309,0.19993,0.15756,0.00482,0.02658,0.675
4,45,hsic,HSIC,0.0,1.0,100,3.34806,0.6779,0.347,91.64132,2.21438,0.14684,0.12414,0.0052,0.08375,0.65
4,45,hsic,HSIC,0.0,1.0,300,3.35201,0.66501,0.33985,103.74962,2.78502,0.10844,0.08473,0.00484,0.20424,0.8
4,45,hsic,HSIC,0.0,1.0,500,3.64067,0.72245,0.31457,92.81608,2.48597,0.11808,0.09597,0.00544,0.32261,0.85
4,45,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,50,4.57571,0.78653,0.38515,92.82709,2.21703,0.16205,0.13562,0.00459,0.02714,0.55
4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,4.59768,0.80228,0.37442,92.76776,2.21969,0.14001,0.13914,0.00439,0.02855,0.65
4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,3.50908,0.69747,0.36464,92.79205,2.23543,0.20452,0.15052,0.00505,0.02794,0.675
4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,3.4897,0.6897,0.35004,92.58616,2.18941,0.15823,0.1313,0.00551,0.02866,0.625
4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,3.27021,0.66097,0.34999,92.41397,2.17426,0.16073,0.1303,0.00539,0.03103,0.7
4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,3.27017,0.66096,0.35028,92.29945,2.18195,0.17123,0.13456,0.00554,0.02776,0.675
4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,3.28173,0.66092,0.3498,98.50962,2.25469,0.16186,0.12276,0.00521,0.02972,0.675
4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,3.29286,0.66136,0.35002,116.20752,2.41913,0.16112,0.13215,0.00545,0.0282,0.675
4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,3.29278,0.66144,0.3504,90.68093,2.07236,0.16826,0.13394,0.00558,0.02866,0.65
4,45,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,3.3426,0.67665,0.34689,89.21089,2.11463,0.12648,0.10761,0.00481,0.07503,0.675
4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,3.32816,0.67446,0.34576,77.80996,1.81207,0.07793,0.07766,0.00445,0.04339,0.65
4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,3.32181,0.67408,0.34593,68.6681,1.6802,0.05935,0.06941,0.00445,0.03169,0.7
4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,3.27241,0.6679,0.34357,68.88567,1.72033,0.07246,0.07702,0.00474,0.02626,0.675
4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,3.25697,0.66612,0.34291,70.95141,1.75105,0.07459,0.07599,0.0046,0.02259,0.55
4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,3.25183,0.66576,0.3429,71.92159,1.77098,0.07571,0.07563,0.00454,0.02242,0.525
4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,3.17315,0.66017,0.34103,71.34837,1.76891,0.06781,0.0744,0.0045,0.0224,0.55
4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,3.17168,0.66033,0.3419,62.69743,1.60746,0.06586,0.06475,0.00482,0.02526,0.625
4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,3.17098,0.66032,0.3425,62.06852,1.68694,0.07813,0.07584,0.00477,0.02362,0.55
4,45,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,3.35523,0.66509,0.34112,84.01902,1.68391,0.06339,0.06803,0.00347,0.05154,0.65
4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,3.376,0.66668,0.34295,83.39229,1.72345,0.06678,0.07859,0.00384,0.048,0.675
